"","Julian","rcp26_Atl_gfdl_mean","rcp26_Atl_gfdl_sd","rcp26_Atl_hadgem_mean","rcp26_Atl_hadgem_sd","rcp26_Atl_ipsl_mean","rcp26_Atl_ipsl_sd","rcp26_Atl_miroc_mean","rcp26_Atl_miroc_sd","rcp26_Atl_noresm_mean","rcp26_Atl_noresm_sd","rcp26_Arc_gfdl_mean","rcp26_Arc_gfdl_sd","rcp26_Arc_hadgem_mean","rcp26_Arc_hadgem_sd","rcp26_Arc_ipsl_mean","rcp26_Arc_ipsl_sd","rcp26_Arc_miroc_mean","rcp26_Arc_miroc_sd","rcp26_Arc_noresm_mean","rcp26_Arc_noresm_sd","rcp26_Ind_gfdl_mean","rcp26_Ind_gfdl_sd","rcp26_Ind_hadgem_mean","rcp26_Ind_hadgem_sd","rcp26_Ind_ipsl_mean","rcp26_Ind_ipsl_sd","rcp26_Ind_miroc_mean","rcp26_Ind_miroc_sd","rcp26_Ind_noresm_mean","rcp26_Ind_noresm_sd","rcp26_Pac_gfdl_mean","rcp26_Pac_gfdl_sd","rcp26_Pac_hadgem_mean","rcp26_Pac_hadgem_sd","rcp26_Pac_ipsl_mean","rcp26_Pac_ipsl_sd","rcp26_Pac_miroc_mean","rcp26_Pac_miroc_sd","rcp26_Pac_noresm_mean","rcp26_Pac_noresm_sd","rcp85_Atl_gfdl_mean","rcp85_Atl_gfdl_sd","rcp85_Atl_hadgem_mean","rcp85_Atl_hadgem_sd","rcp85_Atl_ipsl_mean","rcp85_Atl_ipsl_sd","rcp85_Atl_miroc_mean","rcp85_Atl_miroc_sd","rcp85_Atl_noresm_mean","rcp85_Atl_noresm_sd","rcp85_Arc_gfdl_mean","rcp85_Arc_gfdl_sd","rcp85_Arc_hadgem_mean","rcp85_Arc_hadgem_sd","rcp85_Arc_ipsl_mean","rcp85_Arc_ipsl_sd","rcp85_Arc_miroc_mean","rcp85_Arc_miroc_sd","rcp85_Arc_noresm_mean","rcp85_Arc_noresm_sd","rcp85_Ind_gfdl_mean","rcp85_Ind_gfdl_sd","rcp85_Ind_hadgem_mean","rcp85_Ind_hadgem_sd","rcp85_Ind_ipsl_mean","rcp85_Ind_ipsl_sd","rcp85_Ind_miroc_mean","rcp85_Ind_miroc_sd","rcp85_Ind_noresm_mean","rcp85_Ind_noresm_sd","rcp85_Pac_gfdl_mean","rcp85_Pac_gfdl_sd","rcp85_Pac_hadgem_mean","rcp85_Pac_hadgem_sd","rcp85_Pac_ipsl_mean","rcp85_Pac_ipsl_sd","rcp85_Pac_miroc_mean","rcp85_Pac_miroc_sd","rcp85_Pac_noresm_mean","rcp85_Pac_noresm_sd"
"111",111,0.267956003162781,0.0387890170848394,0.279263931267143,0.10361739884948,0.27207221029759,0.0697396007585339,0.324704125937994,0.0600352281356767,0.400004992633593,0.102297899053591,0.0574038649438689,0.00907027053217186,0.0441973604309362,0.0141213159622291,0.0525684947663071,0.011179201045109,0.0644534670960626,0.0119117669959853,0.0406994412298539,0.0140162795585706,0.0252663874032112,0.00362158568994299,0.0239341709882033,0.00884509789596302,0.0203125512248519,0.00579117585693967,0.0223475977289729,0.0041910830745946,0.0306393038789025,0.00709935249694867,0.0484948534506719,0.00695760486546815,0.0503120100946778,0.018094925801858,0.0458067834229901,0.0118683891085999,0.0505504234004078,0.00918717391683365,0.0551569142628667,0.0143615583046045,0.267969761284525,0.0387559487977341,0.280444419907797,0.10569717944269,0.273935177763686,0.0709291134928976,0.323790411935554,0.0602836008589399,0.403678595248484,0.102449177771627,0.0575321054627515,0.00897327281073844,0.0441657000070743,0.0140524222221648,0.0525947215076866,0.0112855970704842,0.064651257557459,0.0118130657604858,0.0407145814203603,0.0139100712563972,0.0252452032969699,0.003665950030444,0.023852728432716,0.00878656470124456,0.0203121613883475,0.00583626766136784,0.0223428506741831,0.0041712622588748,0.030441711005043,0.00714676228658906,0.0483388339850172,0.00698028275758643,0.0504199858976556,0.0181345823081517,0.0458460374450203,0.0116823940333064,0.0505854819751804,0.00903051166764891,0.0550162359959468,0.0143022996138977
"112",112,0.269932331595604,0.0389706443781521,0.278629421413122,0.103454430307752,0.271402900879991,0.0695164289846576,0.322863884094724,0.0597770178805167,0.396174312382917,0.101228347884398,0.0619823844491988,0.00978733512868105,0.0471211226756157,0.0150879728638479,0.0570802600618103,0.0121262307288676,0.0694888218765653,0.0128237734032354,0.0435045005536836,0.014959171965424,0.0251720195606655,0.00360822386433659,0.0236655316742926,0.0087556329121062,0.0198760399600842,0.00567186808905241,0.0221967079640393,0.00415920679150007,0.0306549040266203,0.00708858880188389,0.0497349691098415,0.00712128814085667,0.050847287324324,0.0182668645423702,0.0457691129944234,0.0118543365835766,0.0517289517260512,0.00938761843759617,0.0559177556068618,0.0146053041290971,0.269842353269538,0.0390214275922178,0.279873043812849,0.105416817122984,0.273264311267412,0.0707584717731041,0.321974059985449,0.059999894543503,0.399791023800896,0.101448547372849,0.0621249348672872,0.00963631883389554,0.0470957314487937,0.0150258256481463,0.0571687102703358,0.0122795195608309,0.0696828445150283,0.0127260442105892,0.04353223322224,0.0148478758941803,0.0251617493045654,0.003641574146969,0.0235986055538423,0.0086990132427898,0.0198592655232392,0.00570639710444124,0.0221861617526332,0.00413514087141713,0.0304554635598895,0.00713826821747978,0.0495738833082756,0.00712808559692278,0.0509501965327164,0.0183061363122437,0.0458146495478317,0.0116450230242521,0.0517601913706941,0.00922021186425022,0.0558020031211594,0.0145306848893002
"113",113,0.271277003604697,0.039372813514115,0.277255939956602,0.102829671613097,0.271257383778818,0.0695562710644286,0.319530613181585,0.0591974942385334,0.391449245432483,0.100040801694842,0.0662802397109726,0.0104391842049957,0.0496696232991432,0.0158763374975368,0.0615347464822279,0.0130532648511852,0.0742638812537689,0.013720113882303,0.0463606162996238,0.0159163130812281,0.0246477162458096,0.00352657327959792,0.0233758329957117,0.00864376819257048,0.0194646115084172,0.00555738971273903,0.0220739842334626,0.0041225808875813,0.0305700631525994,0.00707225191819459,0.0510068948396741,0.00729875487904538,0.0516209310750144,0.0185046517417204,0.0458684834285555,0.011876520655889,0.052381031036656,0.00949291286206369,0.056807865059877,0.0148563632553384,0.271148150007146,0.0392027952136639,0.278548907039338,0.104935799805339,0.273060001165358,0.0708375157741898,0.31858982120839,0.0593329978620994,0.395415033067191,0.100457137017345,0.0664073731047531,0.0103240663859136,0.0496560220951757,0.0158249862873541,0.0615886752473802,0.0132101743709455,0.0744874538320766,0.0135815657781076,0.0463865135533435,0.0157907174253538,0.0246209642876762,0.0035683804875165,0.0233180694005284,0.00861787735674025,0.0194581454670651,0.00560294193279612,0.0220628137632402,0.00412343942121048,0.0303593094825726,0.0071165645116033,0.0508358540131639,0.00733267550188168,0.0517434155744536,0.0185952971324024,0.0459126081607216,0.011685246085247,0.0524159617863474,0.00930380542980448,0.0566695344294258,0.0147768878179439
"114",114,0.271349589439032,0.0393649094236321,0.275524883766587,0.102223208030674,0.271499862642138,0.0694345250790168,0.315853343757274,0.0584452036793869,0.387016254370202,0.0991320883456177,0.0700051511961194,0.0110557285829844,0.0524279227121745,0.0167620851997084,0.0655114968205951,0.0139143847464941,0.0789011263327095,0.0145361986865552,0.0491394890229164,0.0168217166733423,0.0239846280505793,0.00342784684002604,0.0230569700949973,0.00852243067087452,0.0192087631418455,0.00548710192733327,0.0221347968102127,0.00412834467387968,0.0304804720230129,0.00704716908112732,0.0518799625857351,0.00741009839136074,0.0525108370963791,0.018777446369252,0.0462685797960467,0.0119157853230066,0.0529110344425305,0.00955662873043731,0.0577595145150589,0.0151403257664943,0.271273211142051,0.0393182496400757,0.276621674997399,0.104261586120067,0.273292684567893,0.0706893993791136,0.315056703897432,0.058579722521322,0.390431254313939,0.0991727160225363,0.0701898732399127,0.0109247033998798,0.0524123345732373,0.0166996379020279,0.0655824857441215,0.0140394003416964,0.0791494483179375,0.0144704395383408,0.0491443167540394,0.0167482538920877,0.023975307371384,0.00347132106363862,0.0229960599989745,0.00849310472556897,0.0191912727197512,0.00552551307925772,0.0221246793020712,0.00411953482050429,0.0302817056197914,0.00710753845197096,0.0517142693134025,0.00744094994945773,0.0526445505534396,0.0188733662689111,0.046324392131454,0.0117715370121346,0.0529557614532837,0.0094249187196146,0.0575711577987396,0.0150452162285814
"115",115,0.271813392794891,0.0395486067460383,0.2735101664778,0.101457243955255,0.272299050549947,0.0697620832975266,0.312385696023899,0.0579210872332422,0.38293936480427,0.0980715461178877,0.0734073405527048,0.011595219554705,0.0558168422323615,0.0178353296804897,0.0689604958711612,0.0146157842896782,0.0836714755410804,0.0153759003766991,0.0513855166371139,0.017566440677497,0.0236075612792279,0.00335680624299305,0.0227727685389914,0.00841444951315988,0.0190650628114782,0.00545692242813546,0.022385330075789,0.00417676778725663,0.0305387333015883,0.00705851378328909,0.0524103391522292,0.00749078134571437,0.0530635683225252,0.0189967572033781,0.0468755674819923,0.0120536569239537,0.053582501241018,0.0096866383511123,0.0581940753757283,0.0152477599673963,0.271541383227491,0.039196321527027,0.274854602528812,0.103706127897556,0.27413909952399,0.070915902617284,0.311347519927566,0.0580868867306865,0.386154575541295,0.0981863317916326,0.0735473179604034,0.0114632349093846,0.0557825572175667,0.017759378402809,0.069044957444378,0.0147789890387321,0.0839268623234054,0.0152941381474698,0.0513907876132415,0.0174773415797246,0.0235982041434487,0.00340327418264916,0.0227183295321186,0.00838948011017506,0.0190471570208324,0.00550107377675467,0.0223659462957243,0.00415458544366098,0.030302420776152,0.0071225070226578,0.0522218590896143,0.0075191325315336,0.0531636583384205,0.019042712833821,0.0469275314382039,0.01190461983398,0.0536231091768045,0.00952674541777642,0.0580242243058407,0.015185256209272
"116",116,0.273049445418696,0.039571077114684,0.27186421203701,0.100886331605043,0.273501955529064,0.0699100122608273,0.30956059672481,0.0572254951315003,0.380197391948718,0.0974996888979516,0.077330120851626,0.0122187547531008,0.0597855790390494,0.0191201748273419,0.0724701938927979,0.0153224091615197,0.0882968793173191,0.0162835187560817,0.0531527334929763,0.0181893595175902,0.023446039448749,0.00334269647836684,0.022447261548223,0.00830216763235363,0.0190238835448823,0.00546194336812999,0.0225056657767958,0.0041995664749081,0.0306712068891424,0.00707289205959208,0.0528638632519361,0.00756115406622835,0.0532574784426465,0.0190700471434992,0.0476963222460914,0.012240266554708,0.0543149286391007,0.00981325023565916,0.0581914202020497,0.0152822841047807,0.272960639824114,0.0393645774136809,0.273006384292439,0.102847251272186,0.275415616219206,0.0712007274717022,0.308899940917294,0.057429120680295,0.383400319027707,0.0974236141282708,0.0775031097397622,0.0120844531210019,0.0597641366361349,0.0190358494583803,0.072537972034363,0.0155408724064597,0.088578531194811,0.0161673790376291,0.053062083412828,0.0180428109464464,0.0234281263369474,0.00336569560521143,0.0223817158231128,0.00825653549937823,0.0189981150827156,0.00549082920429889,0.0224858942007003,0.00417316527078024,0.0304481326750283,0.00715876625383536,0.0526976793285164,0.0075764432955508,0.0533716107283321,0.0191296072383173,0.0477663384463829,0.0120839207736048,0.0543566547372791,0.00962680326106153,0.0580544385867556,0.0152290557157997
"117",117,0.27415905321029,0.0397543524541568,0.271014249493912,0.100575481168628,0.274034356666619,0.0701050944596844,0.308111968893168,0.057019263476686,0.378620801031109,0.0967763227494172,0.0823010396256246,0.0129858141253332,0.0639808451154981,0.0204486440753874,0.0770501249098365,0.0163325120650598,0.0926638057893378,0.0170459734876221,0.0549595202403939,0.0187674869819959,0.0233771422688695,0.00332223450827823,0.0221197071495834,0.0081821100293023,0.0191266210513388,0.00550242065321421,0.022372204781089,0.00416765880263782,0.0307464882662716,0.00710945500106855,0.0539359293517527,0.00772802909744786,0.0535662420187577,0.019177052343117,0.0486877911198347,0.0124805971060253,0.0552460258021117,0.00996602873975793,0.0580032139527064,0.0152484517904221,0.274045783642407,0.0396761312732656,0.272091104229155,0.102519424150752,0.275738211273425,0.0711431933115857,0.307267052816135,0.0573286815678157,0.382269073665139,0.0971863461862811,0.0824517581991073,0.0128537030119074,0.0639927266806031,0.0204041789985691,0.0772083114400143,0.0164800229366795,0.092962062408712,0.0169057982920437,0.0549019392856637,0.0186999836323026,0.0233624648679921,0.00335188820710721,0.0220542173791926,0.00813109476987962,0.0191022585275576,0.00554639012011005,0.0223623600089,0.0041616155550091,0.0305172445266334,0.00717378136985259,0.0537660632611509,0.0077300551148351,0.0536981503345785,0.0192081652113903,0.0487368790588611,0.0122822918799863,0.0553492120757499,0.00982723839231797,0.0578411541758858,0.0151919724313995
"118",118,0.274077845273803,0.0396484791907517,0.270111573785303,0.100012225176518,0.272473396396341,0.069782692984137,0.306110113306449,0.056604674673014,0.376530895242927,0.0964501550437146,0.0881059950972117,0.0139280795613586,0.0678334305063216,0.0216613731031177,0.082486621350412,0.0174785139474133,0.0971790639113973,0.017910740979925,0.0569280196358292,0.0194783238186843,0.0233555039318654,0.00331018183092766,0.0219822950293715,0.00812941020935297,0.0194140255414112,0.00558842216685467,0.0221579549691299,0.00412449018440623,0.0305787685901513,0.00707383169749526,0.055582381553937,0.00797471163464782,0.05412923371049,0.0193450369960171,0.0497208589608814,0.0127270095832928,0.0562514006187266,0.0101485953963045,0.0582211970338778,0.0153585873643028,0.273901332423603,0.0394500277102009,0.271242377315912,0.10230917693623,0.274391148899167,0.0709724675187611,0.305456425828683,0.0568856358305593,0.379655360820468,0.0966290976522662,0.0882778393185469,0.0137569574838869,0.0678672944694883,0.0216522922133556,0.0826571913477051,0.017658339028314,0.0974786067244069,0.0177538133576676,0.0568842992210058,0.0193118839205269,0.0233374534345644,0.00336090492537671,0.0219051301473097,0.00808612099796118,0.0193946614488512,0.00563875143077224,0.0221406693538385,0.00410522987028897,0.0303574918317319,0.00714832265239595,0.0554178857991377,0.00796949280923378,0.0542188548182085,0.0194021097051999,0.0497749447980416,0.0125250833741884,0.0562929930467911,0.0100057540123084,0.0580471718360061,0.0152915058821954
"119",119,0.273620013102346,0.039629508677945,0.268915008386355,0.0997655750121119,0.271255701690177,0.0694237612437667,0.304521942712526,0.0562537117595658,0.373086855358859,0.0955557242277284,0.094592714832486,0.014949135381291,0.0706488655236833,0.0225484818837474,0.0874640495533605,0.0185443109862269,0.102429344229193,0.018839001540004,0.0589166096701437,0.0201590106693533,0.0233567078356333,0.00332777663084936,0.0219781821541196,0.00813117804258764,0.0199122501362368,0.0057303379592234,0.0218407757924516,0.0040664149049678,0.0302865925604179,0.006990567326796,0.0572174249587369,0.00818569544408136,0.0546281959379655,0.0195058620464876,0.0508070763159287,0.0129640599227824,0.0572880524075494,0.0103400256672372,0.0590828495883008,0.0156268159087689,0.273379115351701,0.0395051387798639,0.270015861059721,0.101698516854794,0.273075428053415,0.0707001988508553,0.303791446996816,0.0564113777139018,0.376251011586603,0.0958388408713763,0.0946946275724103,0.0148180369359569,0.0706962078957375,0.0225252542689988,0.0876086906928003,0.0187313013974945,0.102759909788024,0.0186789613592747,0.0588829743093953,0.0200062173297194,0.0233400546931096,0.00336259094346933,0.0219081140375467,0.0080987810150216,0.0198915928129326,0.00577504597490259,0.0218082965573464,0.0040475668664527,0.0300728762902906,0.00706901076556101,0.0570364099594421,0.00821769569111116,0.0547563895153316,0.0195591095654931,0.0508640449218573,0.0127947479342141,0.0573344373460955,0.0101728460063242,0.0589259622664059,0.0155757847017958
"120",120,0.274751069342997,0.039896113085453,0.268684416332338,0.0995588337033527,0.271434520958616,0.069367212848394,0.303159515767498,0.0560905374867896,0.369483965395978,0.0947424560256946,0.101338387424765,0.0160230658864944,0.0723276923196576,0.0231212300901272,0.0916620448280374,0.0195134204905483,0.108505689154913,0.0199337461901582,0.0611844423231691,0.0208950973999758,0.0235057346091929,0.0033353125258242,0.0220089646886467,0.00816437061224833,0.0203352742917753,0.00583693432682134,0.0214427268430895,0.00398883896344442,0.0301317626421018,0.00694963318542748,0.058478057501147,0.00836938981111125,0.0549619831933995,0.0195983643141608,0.0517615781408368,0.0131809543963912,0.0586023921020634,0.0105687899964706,0.0601673308578745,0.0159575843961772,0.274468814661727,0.0397607402898103,0.269822301470379,0.101655585878973,0.273320987199119,0.0707601786991178,0.302397510308119,0.0563041510223598,0.372263436251636,0.094719656217057,0.101487884757555,0.0159338874266385,0.0723166406159479,0.0230401038695671,0.0917793396475106,0.0196629179586747,0.10884251518255,0.019827276954758,0.0611241203345265,0.0207609212539156,0.0234860015748471,0.00336988952355786,0.0219218482531724,0.0081111921275368,0.0202841001273444,0.00587706157674203,0.0214238826974135,0.00397621754211316,0.0299151195999384,0.00704760303711576,0.0583263463724644,0.00839703681108981,0.0550781254244611,0.0196409554464666,0.0518427549871755,0.013026410719472,0.0586228213530878,0.0104124097293566,0.0600191423016055,0.0158703160965886
"121",121,0.277045936208401,0.0402941150542038,0.268807977863389,0.0996378553399853,0.272781066683688,0.0698427279883907,0.301181439599274,0.0556299130184877,0.365665963143228,0.0938232942237154,0.108278349676966,0.0172208668756363,0.0733579676936283,0.0234319665177666,0.0957961691225269,0.0203943636786745,0.114785586423923,0.0211114064956151,0.0638900793644118,0.0218023756892998,0.02394170239889,0.00341773290300759,0.022373097440724,0.00831162621142683,0.020311337521278,0.00581813188918551,0.0211590633235921,0.00393151132066119,0.0302364064255545,0.00698361261830222,0.0592433858866794,0.00849067937828525,0.0553733081995834,0.0197209333386503,0.0526602818259952,0.013409437034711,0.0600740689959,0.0108168997982215,0.0611122889189741,0.016241638031761,0.276825687423516,0.0400332034529055,0.269869769181109,0.101523601117865,0.27459776676988,0.0709777460503992,0.300417849605591,0.0557629231195628,0.368423101989001,0.0937890069687854,0.108433783602957,0.0169998681863933,0.0734363529429533,0.0234150700963954,0.0959676091429983,0.0206248492851878,0.115150117683817,0.0209722211817399,0.063794217386482,0.0216397184663218,0.0239268091376015,0.00343795686640847,0.0222961604391917,0.00827450774798257,0.0202593722050477,0.00586634143885799,0.0211413881861204,0.00392189423112668,0.030018441566105,0.0070811210836262,0.0590492587231746,0.0085083496314906,0.0554580371354323,0.0197686271953968,0.0526880704369219,0.0132265571886824,0.0601725710529337,0.0106644094762161,0.0609067110549948,0.0162001553767067
"122",122,0.278417065985377,0.0404396163464463,0.268061435991902,0.0994140614334975,0.274252616737107,0.070118725929503,0.299217144902952,0.0552934598932899,0.360946867361352,0.092471669350488,0.114725110152782,0.0182846086470514,0.0742341043011924,0.0237248435346023,0.100066244328459,0.0212329062386114,0.120706475442039,0.022229000488771,0.0668172349352153,0.0227216330774558,0.0245359794278979,0.00350324572188866,0.023050388202403,0.00858932657837262,0.0200874859182091,0.00576918544153653,0.0209579389652604,0.0038872103994849,0.0302760685587233,0.00697402888982224,0.0595823206213055,0.00854590107431017,0.0561525513576527,0.0199770150035389,0.0534988432330065,0.0135703624478954,0.0617561255539661,0.0110758797893611,0.0618934403915407,0.0165032405479414,0.278208680490165,0.0403707561447616,0.269191185109032,0.101471534088127,0.276219002238633,0.0714874485021881,0.298263113488355,0.0554205361638796,0.363888060467414,0.0926160667035547,0.114887960437872,0.0180155638998034,0.0743056032881382,0.0236692953751067,0.100234539729164,0.0215107887925365,0.121068604076214,0.0219409951116023,0.066761089161592,0.022646268357734,0.0245173710460669,0.00353741255616593,0.0229594417179896,0.00853725675731171,0.0200638638833461,0.00582886128582597,0.0209319985726085,0.00387341252411729,0.0300613037535816,0.0070671500119832,0.0594465120987552,0.00856877463079756,0.0562766326797259,0.0200324237241678,0.0535393940166,0.013410838701653,0.0618266053577017,0.0109446233462624,0.0617083785278021,0.0164519983976885
"123",123,0.278055979290965,0.0402812259037773,0.266230677836541,0.0987026993318174,0.273667127633932,0.0700072424119392,0.296611254838609,0.0547230981881723,0.35485399924836,0.0908426970271373,0.119341736924731,0.0190716970665209,0.0752766269516346,0.0240336817102929,0.104460185216873,0.02220106701752,0.125001745247786,0.0229729869463045,0.069824873380267,0.0237248168152066,0.0247600971903905,0.00352324222071968,0.0234795102109907,0.00876991437938058,0.0199099913642167,0.00572490362140636,0.0207145151043034,0.00384927406644091,0.0300981795470794,0.00692532527580358,0.0595446293954949,0.00854270136163682,0.057313866583957,0.0203781701223849,0.0545258959381966,0.0138102701608452,0.0629326168420032,0.0113091275768504,0.0627265566898542,0.0167901723267915,0.277880229321799,0.0401645149911006,0.267241704635809,0.100539220375095,0.275555660801409,0.0712782492714709,0.295998457849585,0.0550803726410667,0.357642329809988,0.0911023111355033,0.119531346714122,0.0188898920438848,0.0753370232588041,0.0240320485034111,0.104631818712465,0.0224948431484833,0.125310281309175,0.0227920918592798,0.0697694958025279,0.0236406572325199,0.0247448705404331,0.00358693605617263,0.0233451645518548,0.00870017331945782,0.0198644609037579,0.00576452882429923,0.0206924060954318,0.00383324650940554,0.0298435087127892,0.00700812827871724,0.0593553070195847,0.00856601387760042,0.0574386432185792,0.0204747097519164,0.0545983865140471,0.0136403083272602,0.0630205631198338,0.0111425819331979,0.06251656482383,0.0167054564592301
"124",124,0.276135109443025,0.0401175026827176,0.263725847538865,0.097699042681265,0.270503181710334,0.0690029447014053,0.29488950745548,0.0542674015026984,0.349625755490816,0.0897516869158246,0.122207657722647,0.0195730343659693,0.0770129176963961,0.024616076839685,0.109362948796231,0.0232898320413245,0.127392476889517,0.0234140277467918,0.0729533288375112,0.0247442385534496,0.0244290830013747,0.00349344306210826,0.0234146448840277,0.00875608043401017,0.0197721922963892,0.00569909171604632,0.020415338081771,0.00378420992968873,0.029833523659606,0.00685184472825635,0.0597025366291937,0.0085426802714481,0.0582243561432098,0.0206850400726256,0.0556342123210775,0.0140627913265293,0.0635800779079703,0.0114279568141924,0.0633700188554721,0.0169566378388678,0.276064351495518,0.0398549616807633,0.264745892745733,0.0996538943265669,0.272375299992215,0.0704043312599744,0.294342329317605,0.054695063653278,0.352306213095173,0.0899007521413899,0.122395098684065,0.0193534682445569,0.0770174850273941,0.0245437759636013,0.10957725196815,0.0235161816280165,0.127898544684265,0.0232453269426933,0.0728778258619078,0.0246708416042679,0.0244218849006815,0.00353204154003089,0.0232795345503697,0.00866495499043533,0.0197345361369803,0.00573329689486787,0.0203956953028257,0.00376916847416708,0.0296163834256859,0.00694925878801202,0.059506251924286,0.00854244039335721,0.0583712112080985,0.0207758252003427,0.0556935824359519,0.0138817943488342,0.0636194618750288,0.0112612308711211,0.06314254480917,0.0168804981404712
"125",125,0.273434369760823,0.0396444908123483,0.262663007095098,0.0972477563233337,0.266603618320487,0.0681654619848523,0.295186331787441,0.0544135573980151,0.346777689781095,0.0890100430115634,0.124582798810003,0.0199833320483552,0.0791458086794815,0.0253104446806239,0.114781975517494,0.0243802677071112,0.129402828112315,0.0238234906894396,0.0760081566338232,0.0257374353078528,0.024068260746069,0.00342423634474181,0.0230648918990494,0.00862629823839434,0.0199256368288557,0.00571462317486966,0.0201510166133715,0.00373478858616415,0.0294158065845293,0.00676339736575059,0.0602051922216141,0.00862013001286628,0.0591497451056621,0.0210137757248652,0.0564378740188554,0.0142332673518075,0.0642762871927503,0.0115484546058489,0.0636996548271137,0.0170064833315562,0.273286819717983,0.0394811745881532,0.263777692107234,0.0992607026487796,0.268377097622889,0.0693688931026517,0.294504974297567,0.054691993181604,0.34961224526431,0.0889636413430777,0.124796634907772,0.0198112035289678,0.0792030919787527,0.0252885766345338,0.114992087294598,0.0246199901050542,0.129769268313767,0.0235770236799723,0.0759125192457283,0.0256892541425068,0.0240517502434651,0.003483995552072,0.0229308406809499,0.00856407789336083,0.0198954567558017,0.00576423336494024,0.0201389491259325,0.00372703347580736,0.0291947941434635,0.00684749414804433,0.0600225522881337,0.00865356062402069,0.0592663370785422,0.0210582428281418,0.0565292869773331,0.0140980497759537,0.0643309813493324,0.0113980542293173,0.0634873054150732,0.0169392384649986
"126",126,0.271107048340006,0.0393836932512879,0.262009851669204,0.097052458689414,0.263373200090232,0.0673083199726793,0.297535538963762,0.05493127679346,0.345567723524737,0.0885946657862733,0.126316929676846,0.0202417090644468,0.0816569773668873,0.0261345020772475,0.120081635428553,0.0255226721366524,0.131661284023563,0.0242441870995438,0.0789121893218692,0.0266750147013565,0.0238159485730114,0.00340796977722393,0.0225725079025838,0.00844299995995103,0.0202458000649161,0.00577688618701196,0.0199631842022795,0.00369448278153951,0.0286803714206307,0.00660249261180468,0.060360112943839,0.00867152848871625,0.0603344931377215,0.0214160130066594,0.0568595967836188,0.0143541029672119,0.0647490056519737,0.0116416835031469,0.0641230426660943,0.0171220986163089,0.270924808256822,0.0391974431897169,0.263031661291575,0.0989759663776643,0.265160202271962,0.0685709396122304,0.296998746879303,0.0554698408969068,0.348595534761552,0.0886326273017685,0.126495816472492,0.0200744542055942,0.0817605617127573,0.0260798888900011,0.120393797881309,0.0257717187219961,0.132061254121657,0.0240016972284484,0.0787694410856711,0.0265661187473075,0.0237971488578508,0.00344490290558218,0.0224497299472866,0.00838187970189505,0.0202122600690476,0.00583072078783419,0.0199289077202112,0.00369134052851692,0.0284770881587174,0.00668345263626066,0.0601540180022097,0.00864539820851015,0.0604792923355365,0.0214670810885367,0.0569159634100763,0.0141729466014648,0.0648615450409149,0.0114842471868265,0.0638757259759306,0.0170023828295528
"127",127,0.269713808806787,0.0392016678416077,0.260507626993142,0.0965419851888674,0.261741939556312,0.066991699667538,0.300331315910758,0.0555669675994726,0.3466043605378,0.0886516620668029,0.127478244841435,0.020397685478992,0.0847544155384336,0.027136664663288,0.125315240411651,0.026557900693675,0.134593489877294,0.0247492919836124,0.0822348875095377,0.02773475986965,0.0236751381211373,0.00337522312234061,0.0221264998020949,0.00829283204256118,0.0202854721477439,0.00577919364716973,0.019694031173282,0.00365158246738321,0.0279347191479664,0.00644346292434129,0.0600781965374051,0.00863697513420006,0.0615902824681992,0.0218217169697704,0.0572899228585807,0.014427897143051,0.0649998732751316,0.0116957516460843,0.0648214418614556,0.0172753099148447,0.269495032956692,0.038786458886709,0.261517591679027,0.0984399084943286,0.263579194842485,0.0681827773053617,0.299752580213711,0.0558551781794369,0.34970752584301,0.0887717314254126,0.127690092389521,0.0202311222170221,0.0848579648063224,0.0270872746323656,0.125646205883053,0.0269053341608305,0.135008073062206,0.0246306052189896,0.0820799913165841,0.0276176302789667,0.0236689132334635,0.00342137876707447,0.022014693731163,0.0082310464272338,0.0202371393110008,0.00581731666078542,0.019667457506024,0.00363546256095755,0.0277441825431709,0.00650530617812718,0.0598670682233737,0.00860951393604075,0.0617728840325371,0.0219035349114588,0.0573225073185629,0.0142555073053913,0.0650790347538767,0.0115110981110286,0.0645526148629499,0.0171721039781169
