"","river","climate","winter_mean_past","spring_mean_past","summer_mean_past","fall_mean_past","total_mean_past","total_min_past","total_max_past","total_Q_past","total_Q_min_past","total_Q_max_past","av_DOC_past","winter_mean_fut","spring_mean_fut","summer_mean_fut","fall_mean_fut","total_mean_fut","total_min_fut","total_max_fut","total_Q_fut","total_Q_min_fut","total_Q_max_fut","av_DOC_fut"
"69","Ellice","E",4.20057689716065e-05,0.00118251699263701,0.00120814935446281,0.000264985135042833,0.00269765725111426,0.00243717296066198,0.00295814154156654,1.76112265144932,1.59635092197979,1.92589438091885,0.804140926020844,7.97267341932835e-05,0.00256421396538296,0.00156336163218591,0.00052972034185091,0.00473702267361307,0.00336317938077111,0.00630052374511759,2.10563301197012,1.88671466439357,2.32455135954666,1.21109929460268
"70","Ems","C",0.0232300318575685,0.0150218401851411,0.00240150849360546,0.00628639241588871,0.0469397729522037,0.0438746518318152,0.0500048940725922,5.07535727698717,4.72420117650042,5.42651337747392,7.75965250593605,0.0268466493079773,0.0142624228813873,0.00297197193261994,0.00853213520787094,0.0526131793298555,0.0459223896068482,0.0604848131378726,5.7988917616924,5.4162666819282,6.18151684145659,7.76827993886701
"71","Esmeraldas","A",0.033722884765576,0.0334862570131308,0.00398691365818742,0.00341351420019235,0.0746095696370865,0.0690248866027482,0.0801942526714248,16.3220947135475,15.1021892473204,17.5420001797746,3.88915100877526,0.0326878182296186,0.0322659014876915,0.00435026003436859,0.00277364230789895,0.0720776220595777,0.0647737898046426,0.079857270306336,16.1537695312658,14.7436754548443,17.5638636076873,3.7694390484437
"72","Essequibo","A",0.00276996914944521,0.0162396609530643,0.0209165320421571,0.00115868698114851,0.0410848491258152,0.035309494875671,0.0468602033759594,14.8479876821506,12.660490288443,17.0354850758582,1.68852257988427,0.00356734556975848,0.0191171265143625,0.0165664866360308,0.00192005947545821,0.0411710181956099,0.0339655038242216,0.0484711347385292,14.8224609293416,12.2203267786726,17.4245950800107,1.7436358972578
"73","Exe","C",0.0014673857641427,0.000721192789238236,0.00017398815705775,0.000467432135669033,0.00282999884610772,0.00263090934844147,0.00302908834377397,0.760663719711136,0.704963573060266,0.816363866362006,3.27549050898416,0.0016307530536725,0.000742343286827616,0.000191039807092154,0.000520401292446828,0.0030845374400391,0.0028187244132002,0.00336195995172666,0.811750883346465,0.751313192351915,0.872188574341016,3.34198002461231
"74","Feuilles","E",0.00033056546620493,0.056393823916814,0.0191962148284382,0.00852589691242084,0.084446501123878,0.0721408644818807,0.0967521377658753,15.9839527385484,13.8509173643802,18.1169881127166,2.53435165079585,0.000517881649121943,0.0648600049875099,0.0149646229213909,0.0139687759343392,0.094311285492362,0.0762441453955857,0.113569904893663,18.0707400232575,15.5597499966983,20.5817300498168,2.9008229216621
"75","Fitzroy","B",0.0187714831970151,0.00962674347278903,0.000321152474620021,1.39820903333411e-05,0.0287333612347575,0.0237293319331793,0.0337373905363358,10.0679420404979,8.407730665322,11.7281534156737,1.18929633598939,0.0223059648121681,0.013538475296256,0.00043022013769889,4.8186328832461e-05,0.0363228465749555,0.0288139832086381,0.0441559777386404,11.8516012040707,9.65997513514286,14.0432272729986,1.24568227019918
"76","Fitzroy River","B",0.021579674384998,0.0120505329800957,0.000511222033796895,2.49568126935908e-05,0.0341663862115842,0.0283079056685049,0.0400248667546635,10.0679420404979,8.407730665322,11.7281534156737,1.56969383970974,0.0253115750366635,0.0162941072837588,0.000669402085642019,7.92779090602877e-05,0.0423543623151245,0.0339159181918456,0.0509920147516706,11.8516012040707,9.65997513514286,14.0432272729986,1.63129973774964
"77","Flinders","B",0.023916911632349,0.00386747152279243,0.000200018417997169,0.00116618662140755,0.0291505881945461,0.0217477026772005,0.0365534737118917,9.34756052624723,7.14875018261333,11.5463708698811,1.41806911502079,0.0192145285620233,0.00227789652597562,0.000121040137867014,0.00302052953174618,0.0246339947576121,0.0181781230341842,0.0312079521045693,8.18110915651053,6.25196481670217,10.1102534963189,1.33371088727749
"78","Fortescue","B",0.000236865997029223,0.000851047644436321,0.000159408690403425,6.13733753576517e-06,0.00125345966940473,0.000807855674325413,0.00169906366448405,0.689348255695636,0.463162823532354,0.915533687858919,0.420773911982972,0.000185762394527082,0.000260876492224959,2.70344410847175e-05,6.59152884285447e-07,0.000474332480721044,0.000299323669022825,0.000658125388074538,0.318721127790911,0.213826310948884,0.423615944632938,0.229999592023493
"79","Fraser","D",0.0654901719439823,0.248348166211441,0.0464520189762458,0.0536612316161776,0.413951588747847,0.383360897388256,0.444542280107438,97.6157143533867,90.2557234212424,104.975705285531,3.63522366062469,0.116372197950695,0.222114587575844,0.02710714514487,0.0643479771964,0.429941907867809,0.387895569767385,0.473351920949373,97.0406047847808,89.2285127041801,104.852696865381,3.79006541491838
"80","Fuerte","C",0.00148518087132914,6.73453560279764e-05,0.00966785458436615,0.00175574910103761,0.0129761299127609,0.0100423607897043,0.0159098990358174,4.07994802215162,3.17935139244398,4.98054465185926,1.60282114105992,0.000682711228208781,0.000504708202883951,0.00973101416203191,0.00165463833448296,0.0125730719276076,0.00925136643481896,0.016014392429177,3.80635188309086,2.88146332596701,4.73124044021471,1.48078716270069
"81","Gambia","B",0.000157894196353514,0.000128922923373254,0.00565583401615021,0.00201967525710458,0.00796232639298156,0.00662264944954766,0.00930200333641545,3.42767414959797,2.88387365730538,3.97147464189056,1.19362736273207,0.0003926773674597,0.000207762811031388,0.0101428867964605,0.00526528302524158,0.0160086100001931,0.0128785339169913,0.019265542244731,5.72117874308329,4.7174484589087,6.72490902725789,1.59947968195728
"82","Ganges-Brahmaputra","C",0.0820173082510683,0.135896429328128,1.64841417930736,0.594403440360596,2.46073135724715,2.24751318641916,2.67394952807514,583.179807912601,532.824460375025,633.535155450178,3.32222176473795,0.0851504270993736,0.161883000236643,1.78933470905142,0.657968560945786,2.69433669733322,2.44168029243125,2.95204173021935,633.643148297585,578.688275674297,688.598020920874,3.36093539159699
"83","Garonne","C",0.0622494914186383,0.04471871527772,0.00747761928263792,0.026069774612281,0.140515600591277,0.130022385336256,0.151008815846299,37.1756489003998,34.3067648977784,40.0445329030213,3.34256920349211,0.0638789057066677,0.0429593804811261,0.00719393402385927,0.0251297565283634,0.139161976740016,0.126457111294645,0.152327034373412,36.1571971812734,33.2733469280229,39.0410474345239,3.37967279901368
"84","Gascoyne","B",1.72020809895241e-05,0.000630013947983571,0.000114292903959704,2.19649026011674e-06,0.000763705423192916,0.000474571844249129,0.0010528390021367,0.436355687856867,0.294082377696295,0.578628998017439,0.183924012593727,0.000138392211687249,0.000522290677298915,0.000175124615465186,1.77063377257522e-06,0.000837578138223925,0.000493613721329023,0.00121737747894932,0.486121765309144,0.307560317330343,0.664683213287945,0.222544225651437
"85","George","D",0.0015829068611028,0.0612488057464456,0.0795805615960003,0.018128744600229,0.160541018803778,0.148751348503172,0.172330689104383,24.1288529007896,22.4414217838266,25.8162840177527,4.06240389447389,0.0026563273902908,0.0808955396506927,0.073026085655637,0.0256262195109032,0.182204172207524,0.160836100619193,0.204499539181318,26.7135375481113,24.6152246137823,28.8118504824404,4.70552196364812
"86","Gilbert","B",0.0423235078692887,0.00447534878440443,3.72464777683921e-05,0.00224474862354513,0.0490808517550067,0.0388208109175159,0.0593408925924975,12.3898821067105,9.80901594534074,14.9707482680802,1.78359253402021,0.0361775213897263,0.00263759351215532,2.36341341074351e-05,0.00671608108170041,0.0455548301176895,0.0343096177645158,0.0569039360987743,11.564351150022,8.79020453112907,14.338497768915,1.72075818919598
"87","Glama","D",0.0117010352445619,0.060262805170441,0.0367824577168351,0.0210078884049717,0.12975418653681,0.12300268464257,0.136505688431049,18.9234992082878,17.9367953743707,19.9102030422049,6.1221194822692,0.0167920389678948,0.0673146888859266,0.0296819245716677,0.0263093000496144,0.140097952475104,0.124389340784474,0.157881914434308,20.5543947656051,19.3711499161504,21.7376396150598,6.29972706680623
"88","Godavari","A",0.00522209743768315,0.0296634862061604,0.546415094323607,0.124214269526829,0.70551494749428,0.626324291877057,0.784705603111502,165.746463583338,146.940017204262,184.552909962413,2.6494563931436,0.00599482514965478,0.0500533153919861,0.569149615714933,0.130280378418101,0.755478134674676,0.653156364434552,0.862631267635614,178.29190907629,155.76516371851,200.818654434069,2.6842342996061
"89","Gono","C",0.00239050045327269,0.00220571716949081,0.003157375348505,0.00191328371445221,0.00966687668572072,0.0085733759548424,0.010760377416599,2.37613431485014,2.11027053578648,2.64199809391379,3.95358783877512,0.00201760852674997,0.00233989344809277,0.00312463141095488,0.00194856945791496,0.00943070284371259,0.0082273245988576,0.0106594390540918,2.33824832668293,2.06287691057544,2.61361974279041,3.90471587288117
"90","GrandeRiviere","D",0.00630543009319484,0.0951120305103306,0.0783429056423555,0.052964794958871,0.232725161204752,0.218262826649455,0.247187495760049,60.3560936652365,56.707855916803,64.0043314136701,3.03600544635865,0.00909661976000907,0.110585157877142,0.0794394970907287,0.0662659218744466,0.265387196602326,0.239092911204022,0.292676963578832,65.9865119253232,61.6526477666245,70.3203760840219,3.36088729517412
"91","GrandeRiviereBaleine N","D",0.000916030349591738,0.0392887306429943,0.0318298286244561,0.0109482873761058,0.082982876993148,0.0767623668690891,0.089203387117207,18.8505037722731,17.4673882645796,20.2336192799666,2.88337998242822,0.00132431199789942,0.0468656344569732,0.0301621074260965,0.014287225286139,0.0926392791671082,0.0824653614234605,0.103135438514483,21.2379693240562,19.4901332088154,22.9858054392971,3.088193736234
"92","GrandeRiviereBaleine W","D",0.00263355605959004,0.0491856169165041,0.0412354678115801,0.0251534018591269,0.118208042646801,0.109882323764782,0.12653376152882,28.5712412479707,26.6477792096259,30.4947032863155,3.10169464431183,0.00366359769659779,0.0557008371395428,0.0411696309871591,0.0310484972111639,0.131582563034464,0.117284582338176,0.146455523549142,31.440421530204,29.2136872813749,33.6671557790331,3.36046074832308
"93","Groot-Kei","C",0.00278069881186121,0.00123927145825651,0.000793688020442068,0.00230852348335912,0.00712218177391891,0.00609320684259678,0.00815115670524104,2.57123268727254,2.20904549767392,2.93341987687116,2.35553460470887,0.00254216866123014,0.00116208561154235,0.000699632881017511,0.00208899219407534,0.00649287934786535,0.0052826196396366,0.00777006712052626,2.39042874621384,2.00435049151335,2.77650700091433,2.22050442108155
"94","Groot-Vis","B",0.00110021594985631,0.00060799403950547,0.000489269916202265,0.00101682804299186,0.0032143079485559,0.00269469344068138,0.00373392245643041,1.83808101851918,1.55508082749619,2.12108120954218,1.44899342481837,0.00106002484828974,0.000581048767733433,0.00044212441102052,0.000973122372774413,0.00305632039981811,0.00242994739742081,0.00371717962791748,1.73018104038523,1.42710408902711,2.03325799174335,1.37653207658894
"95","Guadalquivir","C",0.0207382141750686,0.0087889855538282,0.000738454461381803,0.00640550169327179,0.0366711558835504,0.0310517923757452,0.0422905193913556,11.0488145005202,9.37747336746355,12.7201556335769,2.45293197935057,0.0187736319061454,0.00881892827533795,0.000788918718514093,0.00590394109039682,0.0342854199903943,0.0272835980158995,0.0417628370361702,10.3153092172471,8.45445552886954,12.1761629056247,2.38058314134604
"96","Guadiana","C",0.0156266054771949,0.00716295327601335,0.000682445093228421,0.00484977969608015,0.0283217835425168,0.0239599101578354,0.0326836569271982,9.81433038532183,8.31797030817004,11.3106904624736,2.12921443613331,0.015822424865759,0.00828417581319166,0.00075246316801586,0.00443887127877365,0.0292979351257402,0.0234060423783568,0.0354516462218415,9.77113963841264,8.01042664206383,11.5318526347614,2.12388290941904
"97","Gudena","C",0.00501318874508617,0.00404746659744285,0.000685858318761064,0.0018879463904278,0.0116344600517179,0.010680385981396,0.0125885341220398,1.53720970204577,1.40670515807223,1.66771424601931,6.60011416614479,0.00590820690069623,0.00369097787310066,0.000694155781702624,0.00236210089500626,0.0126554414505058,0.0108529087549353,0.0148150179467264,1.71475989317904,1.57286541733614,1.85665436902195,6.4958624729929
"98","Gurupi","A",0.0829765829860564,0.0746937742212535,0.0024389372076807,0.00402744952713945,0.16413674394213,0.1425494788656,0.18572400901866,38.6332744091207,33.4994359060245,43.7671129122168,2.87513008442131,0.0808263002847892,0.072618965352859,0.00152156052508415,0.00417344013305313,0.159140266295785,0.135587622746706,0.183094437362233,37.3109561636731,31.9117690676413,42.710143259705,2.80472356627754
"99","Han","D",0.00837621816179205,0.0153438574212746,0.0596120343058621,0.0165339031921711,0.0998660130810999,0.0886935974850248,0.111038428677175,25.4605685335036,22.6761047159187,28.2450323510885,3.54332333543936,0.00824263888675902,0.0159626991553113,0.0588211637126791,0.0156610404174893,0.0986875421722387,0.0851830931134949,0.112522532781856,25.3479215872653,22.1922939951075,28.5035491794231,3.52282170540968
"100","Hayes Hudson","D",0.00948608105907689,0.222356244194472,0.0412582015929994,0.0339666429976859,0.307067169844234,0.273683176849467,0.340451162839001,25.582150222073,22.8352634638916,28.3290369802545,8.16590948255261,0.0138479715605234,0.215323276933622,0.0445707907162019,0.0399208314925947,0.313662870702943,0.260657382336689,0.371271551138751,26.3652971450768,23.5121598133815,29.2184344767721,8.64703398617113
"101","Hudson","D",0.0132879966020366,0.031359405029388,0.0024462785054573,0.00570218889671342,0.0527958690335953,0.0480256637739971,0.0575660742931935,12.1348519098718,11.0022655053211,13.2674383144224,3.40947089846409,0.0199660744781003,0.0279691090297858,0.00242849441869499,0.00696372745979325,0.0573274053863743,0.0512893481027725,0.0636286301125878,12.9919270492501,11.8210352643434,14.1628188341567,3.57009198845854
"102","Hwang Ho","B",0.015062725996729,0.0259044193438978,0.0755840666241464,0.0570826848110622,0.173633896775835,0.159669176960876,0.187598616590795,83.9799833256376,77.5362162678733,90.423750383402,1.82860475892286,0.0147250786622168,0.0299697914427882,0.0791876751213008,0.0560661590134952,0.179948704239801,0.160645263564199,0.199821810526896,83.8974405897156,76.4944495580589,91.3004316213723,1.8705795839448
"103","Iijoki","D",0.00917070779191186,0.0653872786929364,0.0210866960780187,0.0158046086174282,0.111449291180295,0.10357403550432,0.11932454685627,6.99875461118831,6.49674512502627,7.50076409735034,13.3411184672204,0.015554524820886,0.0718941047858356,0.017857492146941,0.0188581955321535,0.124164317285816,0.107781682289222,0.142110902031179,7.45783465884078,6.79533881089127,8.12033050679029,14.6553383351125
"104","Incomati","C",0.00708598981938675,0.0019405186336588,0.000650878642604507,0.00365294819840131,0.0133303352940514,0.0111490700980573,0.0155116004900455,5.06774810802285,4.25540589464458,5.88009032140112,1.92367323213257,0.00895271562004756,0.00246248348144611,0.000767607405064325,0.00355232081010939,0.0157351273166674,0.0124707198311859,0.0190726908476995,5.63627069448116,4.5612183371011,6.71132305186122,2.01017695183422
"105","Indal","D",0.00872497755464717,0.0642944800883556,0.0397650912043653,0.019799429987853,0.132583978835221,0.12512559830665,0.140042359363792,13.200663438952,12.4568471508646,13.9444797270395,8.61036685333343,0.0138388997269203,0.0677362384644374,0.0283848846518312,0.0229077937925194,0.132867816635708,0.11662037869687,0.151174414602778,14.2334930848551,13.2358904187566,15.2310957509536,8.49405311555088
"106","Indigirka","D",0.000131537774063631,0.0236368513496774,0.0149988684587305,0.000591078688968963,0.0393583362714405,0.0360586007786165,0.0426580717642645,35.4003572055166,32.4383251882642,38.3623892227691,0.436833088664093,0.000222764107967072,0.0522340402591245,0.0193422546456296,0.00110760340722049,0.0729066624199416,0.0409049466140433,0.109127010618614,41.6255001948322,37.9056239549643,45.3453764347,0.694635875977201
"107","Irrawaddy","C",0.0225258885162633,0.220009840402622,1.15337140195062,0.365551319478998,1.7614584503485,1.62888924668796,1.89402765400904,406.559648639098,375.35842275774,437.760874520455,3.42593385705759,0.0216020759980871,0.249940806083049,1.31341719616265,0.395108386293557,1.98006846453734,1.80779778216053,2.1577974439756,454.312615175394,417.295566128329,491.329664222459,3.42404632375558
"108","Ishikari","D",0.00496576867412417,0.0338775478564674,0.00655769877881478,0.0121353113030292,0.0575363266124356,0.0533702274540547,0.0617024257708165,12.2679585280777,11.3618216940973,13.1740953620581,4.19260842649687,0.00856450581561533,0.0321082516755283,0.00750322893919473,0.0146504165355004,0.0628264029658387,0.0569896897096724,0.0688489959346618,13.4788155988966,12.379959573163,14.5776716246302,4.33531336111588
"109","Itapecuru","A",0.0630625360187753,0.0729357603892122,0.000629351188886887,0.00485260493317199,0.141480252530046,0.124936051911841,0.158024453148252,34.0573744953292,29.9973216701725,38.1174273204859,2.56773111455825,0.0607691606645614,0.0685153554979181,0.0004395747672089,0.005584639934706,0.135308730864394,0.117663213204419,0.153347752597706,32.4918443471293,28.3629481990329,36.6207404952257,2.53117127628828
"110","Itapicuru","B",0.002535371951259,0.00305191572853648,0.00182317605867006,0.00154612337365575,0.0089565871121213,0.00705087246004709,0.0108623017641955,3.60252415688925,2.90010009967498,4.30494821410353,1.90325986901433,0.00311950265633645,0.0024190046158727,0.00114499254013669,0.00134542005762708,0.00802891986997292,0.00584811492091171,0.0103289930966279,3.1844056160377,2.45025880622392,3.91855242585148,1.74267774400791
"111","Jacui","C",0.0308482706589951,0.0487834067150612,0.0977824367572259,0.066261750599922,0.243675864731204,0.208346877383641,0.279004852078767,59.3938340539267,50.8430179649704,67.9446501428831,3.91306918443859,0.0362646470460241,0.0609824081617479,0.0982039548528917,0.0609584928688917,0.256409502929555,0.215435249284929,0.298122167651294,62.226661082785,52.7172713300254,71.7360508355446,3.93226833936805
"112","Jaguaribe","A",0.0101811133569105,0.0233545213594923,0.000389142717602138,0.00033828518247539,0.0342630626164803,0.0290658926451067,0.0394602325878539,10.1085632727897,8.61417867685365,11.6029478687258,1.70470723906227,0.0089646172550794,0.0208541427323479,0.000166393183829628,0.000351141848119304,0.0303362950193762,0.0248373726923012,0.0360635050880963,9.05039296988338,7.5620188297807,10.5387671099861,1.64649198836735
"113","James","C",0.0140709970941455,0.0105791620562798,0.00220423830000253,0.0035275393590458,0.0303819368094737,0.0265789032069486,0.0341849704119988,8.9092844197318,7.7713982916478,10.0471705478158,2.85285954403687,0.0145893431181565,0.011165870999652,0.00227378230336093,0.00380691328860231,0.0318359097097718,0.027712063580783,0.0360057400035386,9.18425210992155,8.01096225625857,10.3575419635845,2.90109608808445
"114","Jequitinhonha","A",0.0603474238086407,0.00955898824050185,0.00264712408858033,0.0401891442972279,0.112742680434951,0.0848262544995434,0.140659106370358,28.3850136790468,21.5855125489963,35.1845148090974,2.81187888668594,0.0577361927215818,0.00910070683775556,0.00189290551845432,0.0373539454678948,0.106083750545686,0.0754077831877102,0.138074437111552,26.2789910324873,19.2026304948891,33.3553515700856,2.72286207172813
"115","Joekulsa","E",0.00182988119704208,0.0106424938336815,0.0119926123837026,0.0034292189929558,0.027894206407382,0.025758530739739,0.030029882075025,6.52770060930082,6.02259493747618,7.03280628112546,3.65115877071042,0.0027640732768267,0.0109003340142116,0.00798524119476617,0.00412265598601046,0.0257723044718149,0.02284442272661,0.0287822992087311,6.32757138893953,5.77076379755383,6.88437898032524,3.72186289299446
"116","Jucar","B",0.00387323757406954,0.00269724153020419,0.000452521190428961,0.00185312676552119,0.00887612706022388,0.00754984711322287,0.0102024070072249,3.12259266635958,2.65707470306297,3.58811062965619,2.29680963673922,0.00354784761543376,0.00265369906269467,0.000455093245908247,0.00181758924817655,0.00847422917221323,0.00682675647280965,0.0102125769758886,2.96870099885749,2.45683842172761,3.48056357598736,2.21512828806425
"117","Kalix","D",0.00476084380541087,0.0299179799576211,0.0242515132364847,0.0108725344958821,0.0698028714953988,0.0662365046634945,0.073369238327303,7.22000889765016,6.85384143835698,7.58617635694335,8.25497190440338,0.00670909049078864,0.0386936263341175,0.0219658243125812,0.012251912947454,0.0796204540849414,0.0711670405718307,0.0888836240926491,7.75826989572335,7.30965485010368,8.20688494134301,9.03498961022717
"118","Kamchatka","D",0.0013370658584414,0.154668443549054,0.108297668981344,0.0214144643061565,0.285717642694996,0.263216130654517,0.308219154735475,44.034711787717,40.6124546303646,47.4569689450695,3.77230345516085,0.00212290867945472,0.182889148768284,0.070884261794023,0.0286007172939165,0.284497036535678,0.254827717837132,0.314793824720007,46.7304565996559,42.4646646708774,50.9962485284345,3.89109701484121
"119","Kelantan","A",0.0166243770554987,0.0054942609734433,0.00985825405538767,0.0491192933465052,0.0810961854308349,0.0708310239209879,0.0913613469406818,18.9909163056714,16.5665750397039,21.4152575716389,3.88377271821096,0.0182346625010959,0.00557504064956505,0.0115350018681088,0.0535736652788994,0.0889183702976691,0.0771824373431628,0.100727001012383,20.7066310309093,18.0005196122448,23.4127424495738,3.89150535379956
"120","Kemijoki","D",0.018168831722033,0.142161161158471,0.065440887789291,0.0333954886265449,0.25916636929634,0.243265537994288,0.275067200598391,17.6452088524373,16.5476132198934,18.7428044849813,11.897424802189,0.0293258578984631,0.165953949358813,0.0554270495362469,0.0371181096322881,0.287824966425811,0.249092354530831,0.331172421769361,19.3345039173625,17.7624298003294,20.9065780343955,12.6203196904623
"121","Khatanga","D",0.00072531164104481,0.180607402745889,0.110567467125967,0.00557755646833369,0.297477737981235,0.272544445526442,0.322411030436027,80.6684189690487,74.0093714815217,87.3274664565757,1.1588252046889,0.00133565262601011,0.320394868405496,0.110756949403542,0.0107118143652808,0.443199284800329,0.328258490572486,0.565641196094203,92.1236173456198,82.5751296176198,101.67210507362,1.70056266227528
"122","Kinabatangan","A",0.0361609495513806,0.0154153013299244,0.0189479347400653,0.0288171598409943,0.0993413454623646,0.088324779374981,0.110357911549748,23.4788595718243,20.867969430201,26.0897497134476,4.15591789921675,0.0363702662163539,0.0144157772378273,0.0224983080735765,0.03065456485343,0.103938916381188,0.0925244795667475,0.115444864585344,24.5544514455798,21.9163953357128,27.1925075554469,4.1623893439016
"123","Kiso","C",0.00936657497378906,0.0178396618972247,0.0167453008818539,0.0113932015555453,0.055344739308413,0.0508258206836565,0.0598636579331696,12.1272282188833,11.1408785210031,13.1135779167635,4.51289756088998,0.00990686836703601,0.0171560099906666,0.0175452048162265,0.0118519883512079,0.056460071525137,0.0511771218120725,0.0618061478925396,12.3916352422039,11.2942646511468,13.4890058332609,4.51147211651289
"124","Kizil","C",0.0112950229454879,0.0179749982301778,0.00169221721011528,0.00339722481703634,0.0343594632028173,0.031342722149674,0.0373762042559605,12.2711869403899,11.1620457162491,13.3803281645307,2.16233337030913,0.00901506130321717,0.0112854580717176,0.00103573253670256,0.00274300643379814,0.0240792583454355,0.0213473669150527,0.0269269594832963,9.42802656254151,8.53859466011569,10.3174584649673,1.98710200962168
"125","Klamath","C",0.042922821394164,0.0194985030037344,0.000368102705373753,0.00951789137650867,0.0723073184797808,0.0648370206335838,0.0797776163259779,18.0235498945268,16.120725470428,19.9263743186256,2.71961438832041,0.0453182370005711,0.0149864682841987,0.000247123864267681,0.0108085384770006,0.0713603676260381,0.0627235740586899,0.0803674429002262,17.3932886918431,15.4814459174146,19.3051314662717,2.69373270970651
"126","Klaralven","D",0.00597954446851305,0.0299751056496416,0.0117457026642645,0.00913537919328497,0.0568357319757042,0.0533774143235967,0.0602940496278117,6.2246684674854,5.84049687265976,6.60884006231104,8.33283172863861,0.00931544468520523,0.0324074266223797,0.0104150837672172,0.0116871764124914,0.0638251314872935,0.0556786383648732,0.0731965776999073,6.81751885466022,6.33823763554786,7.29680007377258,8.77601171760588
"127","Kobuk","D",0.000365606514836843,0.069996213422598,0.014436928346324,0.00301152069614729,0.0878102689799061,0.0778326761213415,0.0977878618384708,7.41538137185046,6.55826666061814,8.27249608308278,4.68424769668099,0.00035641526585661,0.0746508499492394,0.00739106176700084,0.00320962955218285,0.0856079565342797,0.0696079263934849,0.103216925866653,8.09829263952858,7.01252200337137,9.18406327568579,4.11228238487307
"128","Kokemaenjoki","D",0.0118703089360939,0.0473540125928414,0.00719510610204265,0.0116244784870909,0.0780439061180688,0.0710625114342452,0.0850253008018924,7.45300432205283,6.75616866497162,8.14983997913405,8.66402799683546,0.0204480202171667,0.0330025355992751,0.00542541653914773,0.0133661688185872,0.0722421411741768,0.0603390550958073,0.0858726918713366,7.313085194617,6.54076498303544,8.08540540619855,8.6155298126626
"129","Koksoak","D",0.00407640130794846,0.263347913816145,0.143775552421204,0.062053752021735,0.473253619567033,0.43128124591052,0.515225993223546,89.1120874294734,81.7764494976951,96.4477253612519,3.37076869858695,0.00645757084125124,0.300920761940255,0.136992114177803,0.0829816341138465,0.527352081073155,0.458526035753113,0.599358998348529,100.219247613371,90.8969206405346,109.541574586208,3.71447697451738
"130","Kolyma","D",0.00071453443505638,0.212150960200137,0.122353392526195,0.00393971695239276,0.339158604113781,0.314227889869018,0.364089318358544,90.5047218811633,83.4581416550493,97.5513021072774,1.347251003879,0.00100386284657017,0.377923453787827,0.123068927657904,0.00554036151002186,0.507536605802323,0.391967692042548,0.636227505478679,103.968489059089,94.1878850660101,113.749093052167,1.78928423021913
"131","Komoe","A",0.0050284109722207,0.0157260341897228,0.0310941043444995,0.018872806769742,0.070721356276185,0.0651265140269336,0.0763161985254365,20.670355617661,19.0421118652938,22.2985993700282,3.09494524165555,0.00522610475074592,0.0136733516535986,0.0343071706162844,0.0228599367977447,0.0760665638183736,0.068368488996354,0.083917153198554,21.8763578678915,19.8777668376287,23.8749488981543,3.13999655837494
"132","Kuban","C",0.0160593983510023,0.0567225586024175,0.0203618829788932,0.0137268653847674,0.10687070531708,0.0994152266696753,0.114326183964486,28.1768399557071,26.1222343784815,30.2314455329326,3.4279091708418,0.0174778582712696,0.0599380173681627,0.0155193405838708,0.0129991011168294,0.105934317340132,0.0964016555994632,0.115686649934087,26.9653921335277,24.7282097329287,29.2025745341266,3.49682174305325
"133","Kuskokwim","D",0.00105171434289841,0.118214448667837,0.0216962053003988,0.00649436927615708,0.147456737587291,0.136004190779827,0.158909284394756,17.7709205878193,16.2690879190885,19.2727532565502,4.29302371224799,0.00174693872481619,0.133655148484121,0.0163657989809324,0.00802396923267353,0.159791855422544,0.141094915292229,0.179374825851632,19.1728592145585,17.3891487799306,20.9565696491863,4.59478220335331
"134","Kymijoki","D",0.0173974279360768,0.0662343028050199,0.0107168517221832,0.016936227322787,0.111284809786067,0.101355262282931,0.121214357289203,9.61265416719944,8.71988002012442,10.5054283142745,9.59331815055658,0.0271441212060951,0.048086099980685,0.00695940887380942,0.0170170838006465,0.099206713861236,0.0826463002011068,0.118314291751569,9.22109809264258,8.26205528785459,10.1801408974306,9.20780686215018
"135","Lagarfljot","E",0.00423584862282457,0.0132905338471888,0.00815809983305547,0.00548072343961509,0.0311652057426839,0.0279751309932122,0.0343552804921556,2.98329584113113,2.67794235412065,3.28864932814161,10.4243750441886,0.00535600521856058,0.0105542735226679,0.00524615404387539,0.00563613982643802,0.0267925726115419,0.0233443093794883,0.0305081076257657,2.85034262542933,2.559944845084,3.14074040577465,9.39064356821309
"136","Leichhardt","B",0.028046876207423,0.00532834221371292,3.68810206595794e-05,0.00107033499591145,0.0344824344377069,0.0264725737693716,0.0424922951060423,8.62654045588887,6.66780187378957,10.5852790379882,1.91194885174487,0.0248509774901731,0.00424947952487089,2.43698702330493e-05,0.00353738695571611,0.0326622138409932,0.0245359213462822,0.0408969628894879,8.18828014738354,6.24116779733129,10.1353924974358,1.90588115480142
"137","Lena","D",0.00249959508306046,0.932098817252009,0.128803944129739,0.0230134285971508,1.08641578506196,1.01800058340091,1.15483098672301,338.895861723658,315.921476689385,361.87024675793,1.29320817850671,0.00414505270580596,1.30256446075173,0.124140905584583,0.0403092450183864,1.4711596640605,1.21155063796759,1.75413146561902,400.924822967465,365.120552906851,436.729093028079,1.57928770384196
"138","Liao","D",0.000594021521077806,0.00291804582624637,0.0103740369400634,0.00174261628921144,0.015628720576599,0.0134493779570425,0.0178080631961556,11.5762854809245,10.0356465616396,13.1169244002094,0.929446835453577,0.000742511373221592,0.00360631817330739,0.0132708751360972,0.0023242389459501,0.0199439436285763,0.0166204095303773,0.02347249722355,13.0972188463178,11.3683014936093,14.8261361990263,1.03687861680542
