"","river","climate","latitude","winter_mean_past","spring_mean_past","summer_mean_past","fall_mean_past","total_mean_past","total_min_past","total_max_past","total_Q_past","total_Q_min_past","total_Q_max_past","av_DOC_past","winter_mean_fut","spring_mean_fut","summer_mean_fut","fall_mean_fut","total_mean_fut","total_min_fut","total_max_fut","total_Q_fut","total_Q_min_fut","total_Q_max_fut","av_DOC_fut"
"57","Dnieper","D",46.53,0.0906149833656641,0.246440204492903,0.0471235269719316,0.0470779268512693,0.431256641681768,0.388723193178635,0.4737900901849,100.948313367899,90.4635566941323,111.433070041666,3.520056248318,0.137285729847196,0.142986079366363,0.029208871031385,0.0414416785508895,0.350922358795833,0.302965721740388,0.403348682928206,82.7452983390406,73.9014596632488,91.5891370148323,3.59019810335384
"58","Dniester","C",46.31,0.0110350631263869,0.0230857599996113,0.00768250901572495,0.00522207305524152,0.0470254051969647,0.0422590981625826,0.0517917122313467,15.3484955228743,13.745518832866,16.9514722128825,2.67117805402237,0.00909448930999222,0.0124603201742124,0.00360724312628964,0.00324975575127967,0.0284118083617739,0.0242729881094125,0.0328276669727592,10.0234971927682,8.77190837380663,11.2750860117298,2.44537763904658
"59","Doce","A",-19.64,0.0641295512744814,0.00843587393378976,0.00102631343094635,0.0347675492645983,0.108359287903816,0.0838449966406532,0.132873579166979,28.6264587862221,22.2702728506401,34.9826447218041,2.49138695742971,0.0640402835196552,0.00999927592893304,0.000688361456556128,0.0242253978610898,0.0989533187662342,0.0709390191060608,0.12818858348878,25.6005980487207,18.712696405684,32.4884996917575,2.37961082321307
"60","Don","D",47.14,0.0417522874917864,0.12507246256887,0.0223446079648566,0.0228812211855171,0.212050579211031,0.189977623784566,0.234123534637495,70.1346172355403,62.4633255384639,77.8059089326167,2.40081897054949,0.0787574592678442,0.0779513768653755,0.0193399095573746,0.0273746974633424,0.203423443153937,0.176086721365027,0.23218900576921,65.3745498389313,57.7218087634491,73.0272909144136,2.65753086614148
"61","Dong Jiang","C",22.89,0.0113253248985832,0.0635150153610057,0.0573955977505485,0.0146793618365563,0.146915299846694,0.128240744061081,0.165589855632306,35.7634441331213,31.2084355329993,40.3184527332433,3.76319766319596,0.0114453776215159,0.0666542666000756,0.0659314578685032,0.0195511184168055,0.1635822205069,0.13697666703926,0.190461563257931,39.3983415826044,33.1246272862519,45.6720558789569,3.82456138758666
"62","Doring","B",-31.7,0.000110525567136045,0.000779444512683279,0.00106421548824627,0.000326165330626177,0.00228035089869177,0.00179904530216595,0.00276165649521759,1.41450038116399,1.12099244566877,1.70800831665921,1.04906104652031,9.12608592464309e-05,0.000401755364750287,0.000315499370736434,9.52854552068363e-05,0.000903801049939987,0.000609887613547985,0.00125485774622677,0.704841271728567,0.516151309337418,0.893531234119717,0.673768319765586
"63","Dramselva","D",59.36,0.0160835428619733,0.0664832195097831,0.0441246767321967,0.0270957534111896,0.153787192515143,0.145548694460102,0.162025690570184,19.0430173674367,18.0230511293984,20.062983605475,7.625365023058,0.0313406013159917,0.0691517760901131,0.0254171692861124,0.0315888113285503,0.157498358020768,0.138919220520326,0.178736847010444,20.7601897027983,19.2712688887187,22.249110516878,7.38733624683242
"64","Duero","C",41.14,0.0306557935934234,0.0168361343815092,0.00201142701575129,0.00891020419922729,0.0584135591899112,0.0522150051785475,0.064612113201275,18.65153863577,16.6466807707181,20.6563965008218,2.51503669845178,0.0128518914878952,0.00628765421543363,0.00076780987106631,0.00361026376112762,0.0235176193355227,0.019441798387764,0.0278799564136447,8.90565230298716,7.58256311114704,10.2287414948273,1.95968883111392
"65","Eastmain","D",52.25,0.0038336119075253,0.0656610475065717,0.0413696194482458,0.0309200910504574,0.1417843699128,0.132061613134243,0.151507126691358,26.3056292853043,24.5446893981425,28.066569172466,4.34702819835913,0.011307055257026,0.0861881079569289,0.0305277562453114,0.0430337212616891,0.171056640720955,0.151534056688658,0.191489711973341,30.4027438538461,27.7787577352326,33.0267299724595,5.03803141673489
"66","Ebro","C",40.73,0.0254507214232615,0.0250985171324122,0.00421872347840965,0.0125339856796982,0.0673019477137815,0.0612108885015824,0.0733930069259806,20.1791344677672,18.2900354482643,22.0682334872701,2.94376840773108,0.0141599398912508,0.0100599983692346,0.00176491646245841,0.00661718662212895,0.0326020413450727,0.0274448473049763,0.0382575888453021,11.1386689350923,9.63931613910205,12.6380217310825,2.41272367857492
"67","Eel","C",40.65,0.0151313263164729,0.00458018266376722,8.51518623470498e-05,0.00275527481731024,0.0225519356598974,0.019718741515654,0.0253851298041408,5.50903231850921,4.80910076726134,6.20896386975707,2.7390345855307,0.0165094474287093,0.00359264046799417,4.70858589904124e-05,0.00261757911410512,0.022766752869799,0.019071093700898,0.0266080127583633,5.39762232221243,4.57610539522886,6.219139249196,2.63876238455988
"68","Elbe","C",53.94,0.0559963779727638,0.0605220098517526,0.0129066129418475,0.0186751101896813,0.148100110956045,0.137001842984334,0.159198378927756,36.0841264622154,33.2719011094728,38.896351814958,3.59527750691351,0.0608302456273918,0.0451877487627571,0.00888144829264738,0.0179645982513709,0.132864040934167,0.116174389990534,0.152290875212012,31.8017047211382,29.1530992671553,34.450310175121,3.59120070345782
"69","Ellice","E",68.05,4.39420044505731e-05,0.0011777074463689,0.00117595114742255,0.000280684912055245,0.00267828551029728,0.0024155879822423,0.00294098303835225,1.78457675944346,1.61261769905493,1.956535819832,0.817746083289366,0.000258692670558702,0.00551940409750839,0.00142156081164667,0.00219880041624142,0.00939845799595517,0.0069578787981343,0.0122524020303516,2.76206247153651,2.42204242650226,3.10208251657077,2.19929720165436
"70","Ems","C",53.46,0.0238717942957993,0.0152957898869557,0.00266333942332191,0.00675491049167453,0.0485858340977515,0.0452283902724809,0.0519432779230222,5.22215480013498,4.83826665198537,5.60604294828459,7.88957111862488,0.0247452706394892,0.0142654752289544,0.00189303429218949,0.0060760815397773,0.0469798617004104,0.0397498075536568,0.0560195158013849,5.14161537976751,4.72265629074363,5.56057446879138,7.42488090330823
"71","Esmeraldas","A",0.99,0.0338124332256286,0.0331298289663594,0.00394454502034627,0.00336502989876378,0.074251837111098,0.0684807870857344,0.0800228871364617,16.2526261203656,14.9958557600357,17.5093964806955,3.88848429665641,0.038281704097792,0.0397502135657184,0.00639717262684763,0.00373610683880054,0.0881651971291586,0.0774984654261242,0.0996395923731509,19.5258446680136,17.4671533993692,21.584535936658,3.97357269620232
"72","Essequibo","A",6.99,0.00310859349527384,0.0173603627101035,0.0203539832012582,0.00114182278655295,0.0419647621931885,0.0354398573266142,0.0484896670597628,15.1754593538738,12.7315812736504,17.6193374340972,1.72770992358151,0.00176319495198864,0.0152134487013127,0.0153884056348194,0.00121104158445218,0.0335760908725728,0.0256310858620546,0.0418054764706349,12.3859966012509,9.46081152555022,15.3111816769516,1.61635252407092
"73","Exe","C",50.61,0.00151354531328088,0.000738182611940283,0.000185530288335981,0.000494658290630273,0.00293191650418742,0.00270800319635671,0.00315582981201813,0.783753054372747,0.721489113755422,0.846016994990073,3.31113416274358,0.0016618220168407,0.000764863650435473,0.000129099076341052,0.00043114304036971,0.00298692778398694,0.00269230090509505,0.00329017936220177,0.77511116964581,0.703689068705045,0.846533270586575,3.26409382666951
"74","Feuilles","E",58.96,0.000321762790199712,0.0565079377900648,0.0181630442615215,0.00852040295544244,0.0835131477972284,0.0711026297579345,0.0959236658365223,15.9220604619918,13.7484129534159,18.0957079705676,2.55861734993474,0.00411112929069053,0.0668502962036437,0.010806024418368,0.029229959351951,0.110997409264653,0.085584295987458,0.13900269803143,21.1616025252719,17.4750358784806,24.8481691720631,3.80701045151271
"75","Fitzroy","B",-23.52,0.0248686480845223,0.0101838649291028,0.000311846069324781,1.62754111413706e-05,0.0353806344940913,0.0283292591211594,0.0424320098670231,11.660227859439,9.47130638424102,13.849149334637,1.25308758141602,0.0356438185747505,0.0137301232646103,0.000329142386968401,4.35130045729974e-05,0.0497465972309022,0.0394572772459863,0.0608274583777289,14.9262377403996,12.2242077440269,17.6282677367723,1.43299479533262
"76","Fitzroy River","B",-17.57,0.0280476991094132,0.0126733105682803,0.000499509540268672,2.86718126166013e-05,0.0412491910305788,0.0331634358184157,0.049334946242742,11.660227859439,9.47130638424102,13.849149334637,1.62956531195821,0.0391362203801065,0.0164663678456812,0.00052597016766,6.80443679403652e-05,0.0561966027613881,0.0452272296757483,0.0674397384422953,14.9262377403996,12.2242077440269,17.6282677367723,1.80383112537657
"77","Flinders","B",-17.6,0.0259267468002527,0.00373142887976113,0.000182817252821836,0.00128627794364378,0.0311272708764794,0.0228506402892941,0.0394039014636647,9.85824715564055,7.42484653196817,12.2916477793129,1.46084892679567,0.0241976117567269,0.00366531644667395,0.000125991192264685,0.0035066830116113,0.0314956024072769,0.0229421492645322,0.0406373186337385,9.8617059417534,7.51384561774346,12.2095662657633,1.51426377708844
"78","Fortescue","B",-21,0.000337129678800579,0.00086597854931538,0.000151440930915693,4.59016059031978e-06,0.00135913931962197,0.000849661755426196,0.00186861688381775,0.78056157805711,0.511994830391536,1.04912832572268,0.488475688968825,0.000611668213339927,0.000535559417958703,6.13783157131253e-05,4.94181036398484e-07,0.00120910012804815,0.000733092817360704,0.00171326261463255,0.630289192929571,0.403532024497407,0.857046361361735,0.421698770353737
"79","Fraser","D",49.12,0.0636932754151806,0.25042204508571,0.0477928587228758,0.0543735606057889,0.416281739829555,0.38501676252018,0.44754671713893,98.1473198005964,90.5846221911235,105.710017410069,3.65339817694153,0.192169535253456,0.150559735160771,0.0127577540164182,0.100335373993182,0.455822398423826,0.405537623695504,0.509244276053405,98.1013758368102,89.3875102822654,106.815241391355,3.86357679546181
"80","Fuerte","C",25.82,0.00136790315940897,5.97963211257366e-05,0.0092249762223462,0.00161751042176364,0.0122701861246445,0.00952069380167384,0.0150196784476152,3.93798939092774,3.0689679262337,4.80701085562178,1.60524249306347,0.000139260478291186,2.42558161213503e-05,0.00393507242106637,0.00128033537871781,0.00537892409419672,0.00383437131411543,0.00703857427241526,1.90623641627531,1.41409988456899,2.39837294798163,1.04878007577967
"81","Gambia","B",13.53,0.00011919546802045,9.65037064140641e-05,0.00484886987856156,0.00174573062406254,0.00681029967705862,0.00550681390432747,0.00811378544978977,3.05317464855553,2.49975398015475,3.60659531695631,1.10494231048038,0.000250133300204797,0.000128718299441691,0.00697100370686793,0.00456128108623594,0.0119111363927504,0.00843660913405276,0.0158458700206971,4.51191252177514,3.31285350259008,5.71097154096021,1.47725086455401
"82","Ganges-Brahmaputra","C",22.26,0.0780771687662788,0.12877767949539,1.70356219065637,0.581283285216929,2.49170032413496,2.26477065033463,2.7186299979353,588.836171693682,535.653609846542,642.018733540822,3.3031052366238,0.0850100785620712,0.160288287771089,2.28350224853372,0.829513159159651,3.35831377402653,2.99522678714041,3.73099777321869,769.239867922056,693.27513247101,845.204603373102,3.40416866010281
"83","Garonne","C",45.6,0.0634132747936783,0.0448774330662653,0.00777895009517026,0.0271401344446044,0.143209792399718,0.131860056992321,0.154559527807115,37.7934468788304,34.6908749713467,40.8960187863141,3.37109844533241,0.0431228676188173,0.0262502757784602,0.00300470138654811,0.0148182977484884,0.0871961425323139,0.0761562230665299,0.0991426013795386,23.6903584375461,21.1039490344588,26.2767678406334,3.02506344391244
"84","Gascoyne","B",-24.87,1.68112286974094e-05,0.000531118951076381,0.000154456217895472,2.79625717151286e-06,0.000705182654840775,0.000424323821863137,0.000986041487818413,0.463857145731425,0.306135890059177,0.621578401403674,0.208717999908192,0.000649189240941847,0.000923441466256026,0.00023242929806433,2.50027545057007e-06,0.00180756028071277,0.000990787083620042,0.0026964515191536,0.738774262234453,0.437223192115255,1.04032533235365,0.289549878111372
"85","George","D",58.82,0.00163695107139253,0.0606833539920122,0.0786982137554287,0.0182057167458443,0.159224235564678,0.146955105012385,0.171493366116971,24.0568128800249,22.273570398285,25.8400553617647,4.09579426062344,0.00881840096132131,0.0995362867016163,0.051592167262256,0.0335963657486232,0.193543220673817,0.163748817981826,0.226045006170812,28.7514044061586,25.6408386149654,31.8619701973518,5.57620196240186
"86","Gilbert","B",-16.55,0.0438744998358412,0.00422355956791397,3.33668179637634e-05,0.00252757857735223,0.0506590047990711,0.03947033165163,0.0618476779465122,12.7550716146247,9.95003990526289,15.5601033239865,1.80877198945737,0.0427496614680126,0.0034908628892949,2.05240676553942e-05,0.00463048323913866,0.0508915316641016,0.0381937120163615,0.0641147328233401,12.7159801878493,9.68227612360271,15.7496842520958,1.82277148389506
"87","Glama","D",59.18,0.0116301660955441,0.0602342939547925,0.0377062308076608,0.0212456105655763,0.130816301423574,0.123819346598946,0.137813256248202,19.0430173674367,18.0230511293984,20.062983605475,6.13791654889882,0.0269642152801373,0.0652959543840622,0.0212885574999544,0.0271980267158347,0.140746753879989,0.123583283117162,0.160273649719369,20.7601897027983,19.2712688887187,22.249110516878,6.42553691925668
"88","Godavari","A",16.97,0.00480753194206953,0.0261171865186046,0.573678663817754,0.117748532307099,0.722351914585528,0.61799416814068,0.826709661030375,169.192987027143,144.689978743279,193.695995311006,2.63433178049617,0.00635749949668804,0.0493703854840501,0.856093887571474,0.178054959866083,1.08987673241829,0.877696543331268,1.31956987771714,250.130420623166,204.898874620453,295.36196662588,2.80979097749038
"89","Gono","C",35.02,0.0023744340691555,0.00225795865401614,0.00317236865977105,0.00189128544787034,0.00969604683081303,0.0085269289992932,0.0108651646623329,2.38355203812496,2.09912336556611,2.66798071068381,3.9676271517567,0.00165607307611245,0.00223732929008842,0.00353225586898717,0.00171655640492555,0.00914221464011358,0.00770289750871862,0.0106247399236683,2.24671357232194,1.92119560336842,2.57223154127545,3.89058517123301
"90","GrandeRiviere","D",53.83,0.00629709758291892,0.0955527811310766,0.0783595607673374,0.0524111294684583,0.232620568949791,0.217734536139868,0.247506601759715,60.3767451640438,56.6000079035903,64.1534824244973,3.04223161331685,0.0187085057680522,0.139021958236762,0.0649050525270068,0.0804379788462512,0.303073495378072,0.271514349711908,0.335764050417463,72.1505003049081,66.362744680778,77.9382559290382,3.78781671563968
"91","GrandeRiviereBaleine N","D",58.26,0.00093983350158739,0.0392654086630655,0.0312391356799377,0.0109913922596935,0.0824357701042841,0.0759393790458251,0.0889321611627431,18.7920636810261,17.3334267820023,20.25070058005,2.90096980696692,0.00523963026946599,0.0567898099271782,0.0215466040058896,0.0202970878717514,0.103873132074285,0.0890318003896398,0.119666044998274,23.3442884113969,20.7501597286988,25.9384170940951,3.74014523978109
"92","GrandeRiviereBaleine W","D",55.27,0.0026163829295835,0.0491933370386349,0.0408111207322075,0.0249190346201258,0.117539875320552,0.109073768472462,0.126005982168642,28.486483423993,26.5142294829683,30.4587373650178,3.11288544151817,0.00863377193116048,0.0695557169791461,0.0344344961758365,0.0413973662623229,0.154021351348466,0.135431804539803,0.173466476290647,35.3220727001283,32.1172474663559,38.5268979339008,3.88781288256035
"93","Groot-Kei","C",-32.68,0.00269691401614729,0.00122532566264124,0.000767777886496845,0.002206442439987,0.00689646000527237,0.00586919766549549,0.00792372234504924,2.53157311219857,2.16309076527493,2.90005545912221,2.36110046908873,0.00252880979527991,0.0010905869382295,0.000530562724205158,0.00168018062289137,0.00583014008060594,0.00460652576516327,0.0071938284779081,2.1800848939425,1.79098184843254,2.56918793945246,2.22199709250823
"94","Groot-Vis","B",-33.49,0.00104921752631159,0.000616565862450156,0.000483491373582082,0.000977926172303048,0.00312720093464688,0.00260690955590376,0.00364749231339,1.82842757002868,1.53645657845054,2.12039856160682,1.4584514048175,0.00110682416323094,0.0006068627528081,0.000355442604371693,0.000793227219312324,0.00286235673972306,0.0021910634062195,0.00360858135850308,1.63106910191415,1.30402701456013,1.95811118926817,1.40845102637193
"95","Guadalquivir","C",36.8,0.0218397435810869,0.00918720774010745,0.000754462618273881,0.00693390690732248,0.0387153208467907,0.0323658442768283,0.045064797416753,11.5408113036978,9.6849866634066,13.396635943989,2.50848381571413,0.00597204848533748,0.00250091890992395,0.000520042300879341,0.00263979275623696,0.0116328024523777,0.00866854412879004,0.0148388361170468,4.45845456592541,3.47077962975904,5.44612950209177,1.78638565771877
"96","Guadiana","C",37.19,0.0165060282182907,0.00753908182458376,0.000695911342147112,0.00526073386407747,0.0300017552490991,0.0250384800451429,0.0349650304530552,10.2656591931492,8.60107490551275,11.9302434807856,2.18617438111468,0.00437303143858572,0.00177452273946045,0.000372637323064706,0.00177239201136641,0.00829258351247728,0.00618316117975074,0.0105446197528083,3.84771216574581,2.99417819502995,4.70124613646167,1.42411630793585
"97","Gudena","C",56.61,0.00527882944470181,0.00415143645755927,0.000725944372014686,0.00206463279948855,0.0122208430737643,0.0111764335462061,0.0132652526013225,1.60181180304012,1.4599028499712,1.74372075610903,6.71715406514308,0.00623225617418598,0.00374986218725225,0.000607982946255488,0.00228777136178746,0.0128778726694812,0.0109475602829134,0.0152512699275346,1.74929680604363,1.59097208969052,1.90762152239674,6.38177258243412
"98","Gurupi","A",-1.17,0.0805880499028188,0.0723882439095792,0.00247257559339058,0.00388316209327769,0.159332031499066,0.138057527317411,0.180606535680722,37.6040731154957,32.5234701683963,42.6846760625951,2.92225261134798,0.0815884588010382,0.066284979850987,0.00119309676105837,0.00303710338177515,0.152103638794859,0.125482892049945,0.179594995533027,35.5993995761906,29.5491517086099,41.6496474437714,2.73654882220581
"99","Han","D",37.77,0.00826788348817027,0.015190867231975,0.0599152138940705,0.0159014585823011,0.0992754231965168,0.0871866609502114,0.111364185442822,25.3363489451088,22.3241521176368,28.3485457725807,3.54288311896784,0.00839933266877676,0.0168583450387065,0.0759931249718406,0.0163049552065309,0.117555757885855,0.100046674612699,0.135406992027181,29.1701906985371,25.0822809769949,33.2581004200793,3.59720285974964
"100","Hayes Hudson","D",57.02,0.00984894684505189,0.219468011400616,0.0427004677635913,0.0347104511150788,0.306727877124338,0.272799252685234,0.340656501563441,25.7210573431265,22.907169011711,28.534945674542,8.26544289323566,0.035925816480483,0.242137986916259,0.0421766585630055,0.0604237104982874,0.380664172458035,0.315575769604058,0.451063166160873,29.4081222776831,25.7222340135333,33.094010541833,10.2176305186839
"101","Hudson","D",40.7,0.0136640025830654,0.0306116476709758,0.00242585503959533,0.00550151347752243,0.0522030187711589,0.0473302085783652,0.0570758289639526,12.046741419402,10.8807885099403,13.2126943288638,3.41579784632244,0.0254891094835986,0.021594208789198,0.00204196852920728,0.00577610513131565,0.0549013919333195,0.0491999483170343,0.0607712567468251,12.3139520885833,11.1343470208896,13.493557156277,3.53336586928827
"102","Hwang Ho","B",37.76,0.0149695192194917,0.0258155660846578,0.0791931957620032,0.0579634631846651,0.177941744250818,0.163356191267651,0.192527297233985,85.1756582995789,78.5115625495649,91.8397540495929,1.8418688669581,0.019159927274338,0.0395531762504185,0.104259703303068,0.0713144090322913,0.234287215860116,0.204939928675296,0.264786121061526,95.9214950468892,85.9184084759678,105.924581617811,2.15273181586116
"103","Iijoki","D",65.33,0.00876302335887255,0.0655093312765743,0.0209951224565078,0.0156182523689155,0.11088572946087,0.103027915565057,0.118743543356683,6.96863337846676,6.4681888099433,7.46907794699023,13.3054555238114,0.0293758993349013,0.0654850808343189,0.0120533350248497,0.0200085056560142,0.126922820850084,0.106605059874382,0.150239827942729,7.78073920811594,6.98714529640998,8.57433311982191,14.8612562620665
"104","Incomati","C",-25.75,0.00802818117126775,0.00217761137981464,0.000682440600599068,0.00389670632855495,0.0147849394802364,0.0121000609222171,0.0174698180382557,5.47365912504037,4.5097502272992,6.43756802278154,2.01101191963312,0.0128617640295235,0.00283162140190855,0.000444865349064487,0.00254924914387766,0.0186874999243742,0.0138292230214978,0.0236865280557376,6.0459866187907,4.63301695027852,7.45895628730289,2.01500276015236
"105","Indal","D",62.51,0.00880534846790832,0.0642772739192817,0.0397672978111432,0.0199599361794732,0.132809856377806,0.125352204495803,0.14026750825981,13.2222028193751,12.4761360412562,13.968269597494,8.62296764983107,0.0300307891452091,0.0621546466638856,0.0179730182123892,0.024567922160473,0.134726376181957,0.115462438486391,0.156620485552465,14.7829099365056,13.4276032390168,16.1382166339944,8.64933228677192
"106","Indigirka","D",70.81,0.000125209375469663,0.022988974166154,0.0141701401599707,0.000559808472966445,0.0378441321745607,0.0346716560396344,0.041016608309487,34.9217395934335,31.9705776795261,37.8729015073408,0.431946111016773,0.000826763392908476,0.210721718451408,0.0383898887839963,0.00461163274834769,0.254550003376661,0.183422340751827,0.337550108875129,60.9270627794799,54.1029503504666,67.7511752084932,1.66069971131859
"107","Irrawaddy","C",16.95,0.0213203455977935,0.214138715918249,1.15432280693698,0.365849965668142,1.75563183412116,1.62685264733741,1.88441102090492,405.321018714115,374.894086369517,435.747951058714,3.42569731129453,0.0208288211078049,0.292309675390813,1.4415938374856,0.456625987071151,2.21135832105537,2.01314724868213,2.41353190812754,503.635269186769,460.549225844956,546.721312528583,3.47759742517667
"108","Ishikari","D",43.26,0.00471436549014174,0.0338093950199577,0.00646728327578547,0.0117595345471546,0.0567505783330395,0.0525296711137511,0.0609714855523279,12.1207590844886,11.2004974510134,13.0410207179638,4.17432321404646,0.0150252203961127,0.0221375619076254,0.00736060053237339,0.0141756263224151,0.0586990091585266,0.0526887755509263,0.0649137672513467,12.5811256710367,11.4436556717636,13.7185956703097,4.43104807877679
"109","Itapecuru","A",-2.85,0.0617467859998754,0.0709574782821463,0.00064415741270332,0.0044032178375006,0.137751639532226,0.121191748706478,0.154311530357973,33.2836511167273,29.1945455637662,37.3727566696884,2.60594412393745,0.0712316135417349,0.0637261811453819,0.000446196061639904,0.00426021108022427,0.139664201828981,0.116961086254881,0.163375263692551,33.3271835969234,28.1039161103594,38.5504510834874,2.52156229555636
"110","Itapicuru","B",-11.75,0.00249231747673191,0.00384657637127709,0.00218829280043037,0.00170675535524998,0.0102339420036893,0.0076963960038863,0.0127714880034924,3.92902240783543,3.04102755394838,4.81701726172248,1.96619674211793,0.00704389185663551,0.00429632141013951,0.000857701985623505,0.00136237726149593,0.0135602925138945,0.00880832718166828,0.0188380107519648,4.31779182426042,3.00749345986291,5.62809018865793,1.83320925187695
"111","Jacui","C",-30.03,0.0334139045444568,0.0486238316561843,0.0973993959108347,0.066592623340459,0.246029755451935,0.210961811899149,0.281097699004721,59.9532843580459,51.4495108052732,68.4570579108186,3.9436167080384,0.044743477865419,0.0811240928161997,0.120360501406818,0.0723951466557324,0.318623218744169,0.260271648660605,0.379306266575298,75.6536700393454,62.5416595764985,88.7656805021924,4.08967148471882
"112","Jaguaribe","A",-4.43,0.0122202733262705,0.0265765628985778,0.000480352580767054,0.000346640719571284,0.0396238295251866,0.0324823476811944,0.0467653113691787,11.3551665090674,9.34619622944766,13.3641367886871,1.76405639253138,0.017593285330186,0.0323092102320611,0.000254693290175014,0.000483870321192484,0.0506410591736145,0.0373976527119584,0.0650964824951819,13.6030177398732,10.3187972658295,16.8872382139169,1.85018840154067
"113","James","C",37.23,0.0139075450790626,0.010703243811167,0.00231331993898913,0.0035093680105338,0.0304334768397526,0.0265948281340448,0.0342721255454604,8.94333030714212,7.78656398285532,10.1000966314289,2.87935431114362,0.0132192190842162,0.0098889828018734,0.00224406042639398,0.00345060690737083,0.0288028692198545,0.0242294957824493,0.0334827628482215,8.33272650810023,7.05432814447889,9.61112487172156,2.91139211936222
"114","Jequitinhonha","A",-15.85,0.0566450561567672,0.00983513490542653,0.0029806138464574,0.0403772436835637,0.109838048592215,0.0822739990160647,0.137402098168365,27.9139212352814,21.1161140421033,34.7117284284596,2.9008850890473,0.0669174884424782,0.00964409722355243,0.00125346181672774,0.0284094248001211,0.106224472282879,0.0727690301201078,0.141845224104894,25.870256327942,18.2626842560911,33.4778283997929,2.6109979778233
"115","Joekulsa","E",66.13,0.00165498233000888,0.0103843173203,0.0124971734436446,0.00338634002745261,0.0279228131214061,0.0257432989980684,0.0301023272447438,6.52503685503338,6.00978813695705,7.04028557310971,3.63072752672794,0.00445828074302057,0.0109646377800125,0.00510921618749623,0.00583369737771137,0.0263658320882407,0.0234994259864343,0.0293160621960853,6.39293726536462,5.80668347491147,6.97919105581778,3.97075251760083
"116","Jucar","B",39.15,0.00397411917196132,0.00283608355329544,0.000464363382217865,0.00199894251616817,0.0092735086236428,0.00779880806502501,0.0107482091822606,3.2372901082617,2.72604470596879,3.74853551055461,2.35840361368325,0.00157657544400846,0.000911084315293022,0.000276031815593146,0.0011946827220991,0.00395837429699372,0.0029180860329408,0.00510078726735971,1.63342338844702,1.26631218472668,2.00053459216736,1.74257837766229
"117","Kalix","D",65.83,0.00477873204140196,0.0300866119220339,0.023808825073629,0.0109135569280058,0.0695877259650707,0.0660907639674332,0.0730846879627083,7.20762312929367,6.84719221525182,7.56805404333553,8.25897553332078,0.0132698406857712,0.041746514686247,0.0157789432476751,0.0136545449451868,0.0844498435648801,0.0723553260165453,0.0985954100132257,8.32768810116566,7.66651390763829,8.98886229469303,9.46569831883145
"118","Kamchatka","D",56.24,0.00139308928632012,0.150436084464653,0.112975244606411,0.0218728435267449,0.286677261884128,0.264058335236068,0.309296188532189,44.2407658841463,40.7868523813692,47.6946793869234,3.80919818963118,0.0100973903661069,0.206930717796984,0.0422731850973166,0.054950141228062,0.31425143448847,0.280719492164321,0.348588337696307,52.4218293253028,47.2919189952132,57.5517396553923,4.76882646855109
"119","Kelantan","A",6.19,0.0168450423334197,0.0052748070381856,0.0097713941268434,0.0487437217879127,0.0806349652863614,0.0704873652357536,0.0907825653369693,18.896740475901,16.497172219197,21.296308732605,3.90881342515982,0.0202881467219662,0.0063221890899278,0.0154232910880708,0.0556743260876297,0.0977079529875944,0.0836986194157818,0.111900408706839,22.6293407976277,19.4434332487168,25.8152483465386,4.00261184128604
"120","Kemijoki","D",65.78,0.0176748793863138,0.142064297005776,0.0651315277648045,0.0330569168816156,0.25792762103851,0.24195883563577,0.27389640644125,17.5784886215393,16.4795654631121,18.6774117799664,11.8694795745404,0.0558302481975287,0.163826171701528,0.0361431684907273,0.0396484151230753,0.295448003512859,0.247262004794163,0.352119605611585,20.3871353544465,18.4558923877194,22.3183783211736,12.9668210778547
"121","Khatanga","D",72.92,0.000721738966904422,0.183393538020454,0.111753831822286,0.00553926535444977,0.301408374164095,0.275048189611414,0.327768558716775,81.1817968486927,74.2380119957706,88.1255817016149,1.1626478998589,0.00451853834551984,0.550401530985195,0.11407322020091,0.0481550594419939,0.717148348973619,0.535491607380243,0.942930377974431,124.260145256921,107.474253270116,141.046037243725,2.76316292893431
"122","Kinabatangan","A",5.77,0.0367919394454026,0.015641848711721,0.0191413737214893,0.0292020628176094,0.100777224696222,0.0894384489679677,0.112116000424477,23.8007857884268,21.1164855189658,26.4850860578878,4.16846076541175,0.0449594066052398,0.0182564693004465,0.0277821324433253,0.0360079012724243,0.127005909621436,0.111279124155484,0.142910352263555,29.6860289031814,26.1044808698579,33.267576936505,4.22735525872773
"123","Kiso","C",35.07,0.00926106991403334,0.0183380815071202,0.0166655881792873,0.0112719068616312,0.0555366464620721,0.0505872695987673,0.0604860233253768,12.1669629911988,11.0870326691048,13.2468933132928,4.51521749769856,0.00926472238639387,0.0158907119668596,0.0201117567006645,0.010644605399809,0.055911796453727,0.0492800280614784,0.0626622752257924,12.2465508982008,10.8795158830203,13.6135859133812,4.5142008173831
"124","Kizil","C",41.69,0.0112645135929763,0.0184969876882954,0.00173102896099368,0.0033857535887264,0.0348782838309918,0.0317753869465247,0.0379811807154589,12.410997485818,11.2717963452103,13.5501986264258,2.17712691795026,0.00640254955630379,0.00532610208918802,0.000448365038316364,0.00206767455011666,0.0142446912339248,0.0117042685770764,0.0169487241321911,6.32719712168413,5.34010934356274,7.31428489980553,1.69546281394896
