"","Julian","rcp26_Atl_gfdl_mean","rcp26_Atl_gfdl_sd","rcp26_Atl_hadgem_mean","rcp26_Atl_hadgem_sd","rcp26_Atl_ipsl_mean","rcp26_Atl_ipsl_sd","rcp26_Atl_miroc_mean","rcp26_Atl_miroc_sd","rcp26_Atl_noresm_mean","rcp26_Atl_noresm_sd","rcp26_Arc_gfdl_mean","rcp26_Arc_gfdl_sd","rcp26_Arc_hadgem_mean","rcp26_Arc_hadgem_sd","rcp26_Arc_ipsl_mean","rcp26_Arc_ipsl_sd","rcp26_Arc_miroc_mean","rcp26_Arc_miroc_sd","rcp26_Arc_noresm_mean","rcp26_Arc_noresm_sd","rcp26_Ind_gfdl_mean","rcp26_Ind_gfdl_sd","rcp26_Ind_hadgem_mean","rcp26_Ind_hadgem_sd","rcp26_Ind_ipsl_mean","rcp26_Ind_ipsl_sd","rcp26_Ind_miroc_mean","rcp26_Ind_miroc_sd","rcp26_Ind_noresm_mean","rcp26_Ind_noresm_sd","rcp26_Pac_gfdl_mean","rcp26_Pac_gfdl_sd","rcp26_Pac_hadgem_mean","rcp26_Pac_hadgem_sd","rcp26_Pac_ipsl_mean","rcp26_Pac_ipsl_sd","rcp26_Pac_miroc_mean","rcp26_Pac_miroc_sd","rcp26_Pac_noresm_mean","rcp26_Pac_noresm_sd","rcp85_Atl_gfdl_mean","rcp85_Atl_gfdl_sd","rcp85_Atl_hadgem_mean","rcp85_Atl_hadgem_sd","rcp85_Atl_ipsl_mean","rcp85_Atl_ipsl_sd","rcp85_Atl_miroc_mean","rcp85_Atl_miroc_sd","rcp85_Atl_noresm_mean","rcp85_Atl_noresm_sd","rcp85_Arc_gfdl_mean","rcp85_Arc_gfdl_sd","rcp85_Arc_hadgem_mean","rcp85_Arc_hadgem_sd","rcp85_Arc_ipsl_mean","rcp85_Arc_ipsl_sd","rcp85_Arc_miroc_mean","rcp85_Arc_miroc_sd","rcp85_Arc_noresm_mean","rcp85_Arc_noresm_sd","rcp85_Ind_gfdl_mean","rcp85_Ind_gfdl_sd","rcp85_Ind_hadgem_mean","rcp85_Ind_hadgem_sd","rcp85_Ind_ipsl_mean","rcp85_Ind_ipsl_sd","rcp85_Ind_miroc_mean","rcp85_Ind_miroc_sd","rcp85_Ind_noresm_mean","rcp85_Ind_noresm_sd","rcp85_Pac_gfdl_mean","rcp85_Pac_gfdl_sd","rcp85_Pac_hadgem_mean","rcp85_Pac_hadgem_sd","rcp85_Pac_ipsl_mean","rcp85_Pac_ipsl_sd","rcp85_Pac_miroc_mean","rcp85_Pac_miroc_sd","rcp85_Pac_noresm_mean","rcp85_Pac_noresm_sd"
"50",50,0.206981899210284,0.0299427895050426,0.241881919067138,0.0879542439763442,0.224582744804912,0.0585634361757786,0.225495775114115,0.0425116747948003,0.312988403934249,0.0782559492007643,0.00761148311598574,0.0012234177161941,0.00620219112917603,0.00200664299152638,0.00897124834803458,0.00191603359303555,0.00735786567703431,0.00135728857968987,0.00332562285268898,0.000995234314429219,0.0282175987781135,0.00404577253222253,0.0495539242459009,0.0173352712165165,0.0274495967270961,0.00780968241440499,0.0237870874195649,0.00453839852048624,0.0391137063577686,0.0088421635773707,0.0269125394124405,0.00393465893268209,0.0327418327752909,0.0122196294842922,0.0279194434390608,0.00780074017180536,0.030463249474908,0.00567046600561595,0.0370695727921219,0.00865574823525352,0.23960974500371,0.0344709941552713,0.257387926568848,0.0929770368646983,0.250138125635439,0.0686296333146293,0.26714171226548,0.0509426431900128,0.338910591108682,0.0836298008312361,0.00906139233839964,0.00142157836047153,0.0231718620003371,0.00740643945613752,0.0247068020947195,0.00533020922723799,0.0174186665387371,0.00311191086632347,0.00600491951951845,0.00171768940549394,0.0322242304841448,0.00465500825371035,0.054320689083059,0.0192316795754783,0.0356900507732153,0.010230193463104,0.0215553690651767,0.00406643892942474,0.0419950034095858,0.0093922686014055,0.030732393414482,0.0045507856584615,0.0437252334156378,0.0157843912426651,0.0346129118484165,0.00963892649779746,0.0385803528656177,0.00712209347653575,0.0463116407718856,0.0104131375541532
"51",51,0.206640253737401,0.0297893726503309,0.243330212648238,0.0883879773957011,0.22588182260054,0.0590482612448699,0.225491226528115,0.0424130536430975,0.316906419585146,0.0792981708281284,0.00757099980741559,0.00121721001257947,0.0061284398606664,0.00198289228316098,0.0089106520702117,0.00190530694241427,0.00724783124919903,0.00133199897588902,0.00331474360745753,0.000998937714766919,0.0287037977864357,0.00413011140386094,0.0493344582307003,0.0172436830334708,0.0277811451976562,0.00791652268803976,0.0238654429867693,0.00455296869842864,0.0393249290650202,0.00888514804775022,0.0272477304703076,0.00398720274094455,0.0329915001678684,0.0122995111780853,0.0280205878422841,0.007827291685431,0.0312969666533893,0.00580953044418276,0.0372253882370706,0.00870117788301752,0.238283085342206,0.034218460683416,0.259409597409633,0.0936999449389985,0.250647413544087,0.0686182472067865,0.264606680865197,0.050412933299992,0.34315066017903,0.0844305414822392,0.00897070572488738,0.0014154471284701,0.023124210254981,0.00738695987647756,0.0247278914629119,0.00534048343082917,0.0174750025509706,0.00311044210784375,0.00601519167864062,0.00172660186553745,0.0319735018506808,0.00461715690095223,0.0552801127629006,0.0195595266079381,0.0357638304538799,0.010284900402191,0.0216040980192653,0.0040723307382459,0.0424018648148909,0.00950757733580454,0.030564432794306,0.00451678019842843,0.0449505504161799,0.0161772561591371,0.0345961748019405,0.0096349486111753,0.0388857751397363,0.00717815534806954,0.0462926190256925,0.0103968978658003
"52",52,0.206836707570786,0.0298697704597871,0.245695185987077,0.0892532792725524,0.227145108055195,0.059142176097963,0.227055110992093,0.0427190047655066,0.319847487581855,0.0800316643436035,0.00752136574136893,0.00120458884367841,0.00605188360925187,0.00195331906631221,0.00888236016055668,0.00189861630549665,0.00716041527646114,0.00131694710837775,0.00325778126967244,0.000978183143565989,0.0291563973883381,0.00417570921341167,0.0491535503816593,0.0171652665597932,0.0280847027728607,0.00803136634229349,0.0238669975518244,0.00454021035785413,0.0389428789807856,0.00879301762843706,0.0276325455272083,0.00403068300181302,0.0331729610090679,0.0123582327009177,0.0282548715756399,0.00787051802426369,0.0322457610170389,0.0059879867210598,0.0375648224251012,0.00877874552039247,0.237355797846691,0.0338739766615186,0.260848296805976,0.0942610486641716,0.251336425914528,0.0688440910926797,0.263187702380669,0.0501372561867824,0.348283614587467,0.08590216164135,0.0088857319781297,0.00139570636345679,0.0233507160928999,0.00745800156103143,0.0246643264622068,0.00533255939039139,0.0175387367987466,0.00312184809153824,0.00610174429257063,0.00176023539550531,0.0317817180759387,0.00458820850373144,0.0567439415562335,0.0200759017754058,0.035655464470023,0.0102614546715771,0.0217859160798604,0.0041112235458253,0.0425780728624146,0.00953956508780085,0.0305340198517704,0.00451781083795605,0.046095335376816,0.0165539144502159,0.0345621320053087,0.00963045628812913,0.0388977384342034,0.00717180100069388,0.0464214789077298,0.010421259579584
"53",53,0.20866442021899,0.0300687474459403,0.247131854057214,0.089937015691571,0.229396253768364,0.0597222964881782,0.230086660169717,0.0432578471598874,0.320667342489402,0.0801684690964845,0.00743779669099287,0.00119373278653167,0.00596373810466806,0.00192653536056717,0.00886482543959424,0.00188987660706247,0.00710459528474828,0.00130541538087067,0.00319898233071817,0.000957310537477801,0.0296672338786733,0.00426428553206457,0.0488158313163999,0.0170422874959804,0.0282011991316796,0.00808746493651083,0.0238414049690218,0.00454547424533544,0.038568205949458,0.00871345800212473,0.0279232733185646,0.00405759086219357,0.0331204486068987,0.0123425234320021,0.0285542171419684,0.00795282911643239,0.0331305371022017,0.00612913572565803,0.0378277306418977,0.00885294675715521,0.237058610403493,0.0340710401694806,0.260803639735687,0.0942180284737478,0.251574032340626,0.0690540950762025,0.263532261783554,0.0501761604105997,0.351718158774624,0.0868012295405479,0.00881389194892332,0.00138455996100254,0.0235077794251162,0.00750926814867793,0.024622658378206,0.00529773188463969,0.0177273685613795,0.00315568822800268,0.00626706184316275,0.00182024096143048,0.031482195994826,0.00455621049554794,0.0585342124026569,0.0207266954540717,0.0355789758793724,0.0102485822881822,0.0219513111447538,0.00414663270167634,0.0426645448520099,0.00954673802763209,0.0305717517058407,0.00451779930579325,0.0467215104187321,0.0167858632044961,0.0347250669982427,0.00969074326981936,0.0389530717981565,0.0071706977934622,0.0470114980608533,0.0105449640852331
"54",54,0.211556459197415,0.0305814577752788,0.248337193814213,0.0903216908192453,0.231932814380424,0.0604711522870141,0.232443781521221,0.0437322675515986,0.320738381519287,0.0803597676253946,0.00733850888250383,0.00117933506146341,0.00591289482458296,0.00190947358891918,0.00885781929370484,0.00188987522542825,0.00710080975566196,0.0013020857440564,0.00318651989464292,0.000954555740402279,0.0300788390515416,0.00431620886965351,0.0489974842942203,0.0171046280617146,0.0282430095672621,0.00810999594748396,0.0237704654246979,0.00454103494572131,0.0384006829105007,0.00867883210605809,0.0279099206426652,0.00405770749743671,0.0330488551655524,0.0123181929200374,0.0286102567678744,0.00795148425172351,0.0338073300448878,0.00628025526711876,0.0379731946468763,0.00886877294476995,0.236834999579164,0.0339291430077446,0.261045964586732,0.094264554378459,0.252988190810599,0.069445586362776,0.263937775981197,0.0502879156847217,0.354778761916103,0.0875470566318207,0.0087114326346661,0.0013680775153597,0.0234280078759918,0.00749749447017473,0.0247876803227535,0.00534854171979901,0.018218457432036,0.00324071745574581,0.00644445911929503,0.0018903930792945,0.0313012219278344,0.00452156955797098,0.0597971341355098,0.0212125331320299,0.0358334718305265,0.0103440170364566,0.0219702140946017,0.00413826927244752,0.0424732724298392,0.00950847758570313,0.0305859644782536,0.00450624925738535,0.0470518673010897,0.0168866845308852,0.0349821744491712,0.00973489956331926,0.0388715340136733,0.00714412520935213,0.0477223941537841,0.010698848090553
"55",55,0.214589493694558,0.0309792543259147,0.249379801853925,0.0907097198897616,0.234395957491779,0.0612569989972514,0.234022218252468,0.0440219621747809,0.320649192916574,0.0803054278203322,0.00722969686195405,0.00115613964733723,0.00591902093054436,0.0019144042434306,0.00874421310047819,0.00187404855998678,0.00712229889354863,0.0013108149839961,0.00319203680921344,0.00095988508714726,0.0300363515193078,0.0042973806589291,0.0495526253491991,0.0172997064764995,0.0283938973803019,0.00813256890738176,0.0236278181218797,0.00451039575091303,0.0383774130335527,0.00866834416689818,0.0276751342209096,0.00401027901641871,0.0331643390456024,0.0123498756175947,0.0285447180592072,0.00794653846894823,0.0342431431579281,0.00635877864159814,0.0379533486279787,0.00886412642432246,0.238152295572755,0.0342727538676416,0.262825569255885,0.094943947751392,0.254711194520749,0.0698525217063397,0.265795076470847,0.0505273618450559,0.359477540844405,0.0883630829186789,0.00859781520607053,0.0013504918375338,0.0232695187584861,0.00743545347560134,0.0249776459011553,0.00539928344345805,0.0187300355664869,0.00333521463953289,0.00663689013385551,0.00195990715014096,0.0314539126607976,0.00453244075670311,0.0597306076088386,0.0212370326950231,0.0363178403347314,0.0104856104534864,0.0217734054924549,0.00411525489445983,0.0422656175645217,0.00946176341204928,0.0306468397175003,0.00451894366893959,0.0473675344298444,0.0169734800996869,0.0353051405836531,0.00979826508688165,0.038730660280158,0.00712099171734065,0.0483226313957161,0.0108511679028579
"56",56,0.217515843988981,0.031514040899967,0.250450633613674,0.0909955082547477,0.236043856281963,0.0613762011610862,0.235377656022921,0.0442384538683067,0.32185660769436,0.0804193169857594,0.00712590480888348,0.00114430102754006,0.00593693954697558,0.00191909957493886,0.00860608588761377,0.00184209460803332,0.00711164866509985,0.00130619404004493,0.00316448363264352,0.000952028291472935,0.0299013241374475,0.00427713589109025,0.0497010999868885,0.017334297383325,0.028246769286995,0.00808099690347201,0.0235078535477807,0.00448928316700937,0.038554700483576,0.00870547382546121,0.0274039101415617,0.00397453114350167,0.0333937178860648,0.0124341649224517,0.0285507652296807,0.00794418392678254,0.0345244377178453,0.00640615810307923,0.0378455701743977,0.00884470526204503,0.241180195482486,0.0345860170409489,0.266082728808934,0.096125297958692,0.25576802666247,0.0701060233312501,0.267769786943019,0.0508740536907273,0.366745923751283,0.0902527842559111,0.00849075457010159,0.00133333400749101,0.0231916737743889,0.00742201495940873,0.0248878325801764,0.0053843418717689,0.0190892921330415,0.00338898912106548,0.00695744885984453,0.00207980796064515,0.0319935239340247,0.00460229617508802,0.0590704546602208,0.0210034596165931,0.0367413536552887,0.0106103409203022,0.0216571852808651,0.00408666673362153,0.0423052062825289,0.00946519175797078,0.030826025538626,0.00454418861893456,0.0472425217959518,0.0169449962308584,0.0356926678320397,0.00990199220541509,0.0387057456495039,0.00711533220434757,0.0487146922348696,0.0109293050898179
"57",57,0.220881926781057,0.031917108398643,0.251318815932025,0.0912415870278051,0.237344664256186,0.0619659851270339,0.237318250880518,0.0446433118114888,0.324704649572448,0.0812788972791852,0.00701424915392738,0.00112671956965024,0.0059656223222759,0.00192854281798404,0.00858188972225892,0.00183421280130966,0.00710918457809817,0.0013019444666949,0.00313433436933224,0.000941423765086204,0.0297627341642804,0.00424696114749316,0.0494000608047814,0.017239132119996,0.0276772252990644,0.00791251872836028,0.0234362388754891,0.00447122032634159,0.0387971385929697,0.00877629857359553,0.027253051768874,0.00395637958816461,0.0336011302156345,0.0125108051313471,0.0286450057151442,0.00795779396410244,0.0346338740244803,0.00642011838240391,0.0378788719422291,0.0088655947759671,0.244544581014422,0.0350954571443939,0.269881541589495,0.0974781111840816,0.256659636537019,0.0703038529332195,0.268661998599714,0.0510677592791265,0.372137823755638,0.0915590793154648,0.00840148475506028,0.00132073227287608,0.0233240664291016,0.00747310133853971,0.0246883970654537,0.00532480645942503,0.0194457557593358,0.00345034899173828,0.00740316393455856,0.0022360134812332,0.0327849411116226,0.00472869106800961,0.0581912189129554,0.0206941561530922,0.0367969178689866,0.0106262214647648,0.0216032471446091,0.00408084030437773,0.042840165260723,0.00959874935988449,0.0310392529056071,0.00457372188561438,0.0466337045095588,0.0167366459032913,0.0359223523009823,0.00997824847991761,0.0387733206659364,0.0071244315444709,0.0491725752237174,0.0110414743086395
"58",58,0.224789455936935,0.0326116738280742,0.252445330349933,0.0918013562393556,0.236906638002838,0.061713993772554,0.240020867876464,0.0451319181626645,0.329502315534892,0.0823255291716115,0.00690610511605995,0.00110716714820293,0.00598809463311283,0.00193594516535087,0.00859195966609069,0.00183893159779014,0.0071511420706382,0.00131453200348538,0.00311850327208193,0.000938816742052123,0.0294619350581875,0.00422037893594403,0.0492984842553942,0.0172022553807417,0.0270610185905203,0.00773646389932261,0.0235485939375914,0.00449728126676903,0.0389632563711539,0.00878777040545932,0.0271723554000027,0.00394799502487472,0.0336598858641774,0.0125193097157802,0.0287326556724738,0.00796963459523962,0.0345351658666673,0.00642068802954357,0.038157180682965,0.00893655861587629,0.247643499950736,0.0354611964469189,0.27301903852985,0.0986373549463134,0.256683231333146,0.07024149651754,0.268180851361609,0.0510119421925954,0.374543586373975,0.0921532330877304,0.00832202887374776,0.00130295568336556,0.0233467153443615,0.00746683281064571,0.0246953074626827,0.00535245048588863,0.0200354633322707,0.0035642786343238,0.00778856970136984,0.00237575329039984,0.0331918241594768,0.00478107708877128,0.0569468600622789,0.0202483186819267,0.0363796788593779,0.0104919376658419,0.0214004408690646,0.0040343888073301,0.0436180837362296,0.00976373708142309,0.0311785503948974,0.00457937669248919,0.0461740491581059,0.0166085321078171,0.0361372699279531,0.0100260021583686,0.03892346182292,0.00716351681521047,0.0498978128863757,0.0112105803258498
"59",59,0.228700342848138,0.0331370836345069,0.254312556747581,0.0923255612277953,0.236459939407396,0.0617479590877576,0.24209422153399,0.0454587282769067,0.335314300253495,0.0837554422480385,0.00681446816707007,0.00109638024827863,0.00592084056333635,0.00191566443909297,0.00853411609173602,0.00182778090466952,0.00718550093407986,0.00131854603895329,0.00312187586646315,0.000943913448678334,0.0291329600579597,0.00416941230664114,0.0492850174611679,0.0172248493494093,0.0266452148429811,0.0076192137996537,0.0238478909778161,0.00456115158012128,0.0390016062633437,0.00879572271020869,0.0272588494736547,0.00396349929788081,0.0335972744995484,0.0125113244861747,0.0287917938735039,0.00798226036561241,0.0343903386318737,0.00637332825635289,0.0387579301024325,0.0090853707825134,0.250706376979691,0.0360795670636508,0.27516720032386,0.0994609619148539,0.256001319880017,0.0700400038820432,0.267652604089172,0.0507821715797297,0.376553143624547,0.0924434571428877,0.00828895095177136,0.00130126798107675,0.0231356945763252,0.00740518330060811,0.0249616465922562,0.00538563568661327,0.0207673437352354,0.00368356878455339,0.00807452625166345,0.00247476945459492,0.0332912870853451,0.00481423949555626,0.0556163140274131,0.0197776065616911,0.035733683898536,0.0103179726920786,0.0212271762613451,0.00401590526658588,0.044028463900279,0.0098369478639039,0.0312967638534673,0.00459712701387675,0.0462360283187581,0.0166461531890164,0.0363503248292632,0.0100829199863412,0.0393748544645485,0.00723975456547764,0.0505355775122183,0.0113501477099944
"60",60,0.231983388814697,0.0335832115463483,0.256179797662253,0.0930480927830096,0.236942754271703,0.0617202261109987,0.243760121073849,0.0456765098747223,0.339815961736301,0.084972356881205,0.00673113245721789,0.0010835231113939,0.00580996017676303,0.00187412553744388,0.008522738887501,0.00182126493179752,0.0071215613619799,0.00130635074595378,0.00313940908846862,0.000955401398707756,0.0288760955366139,0.00413703278901664,0.04882453202351,0.0170714049581058,0.0265270645485001,0.00758864158518335,0.0243037910615905,0.00463648522154899,0.0390373356110596,0.00880323517543319,0.0276590042677764,0.00401451182605432,0.0335223672490402,0.0124721638384506,0.0288242525582245,0.00799758257331777,0.0343473706451007,0.00637317574494773,0.0394664115774398,0.00923724254310794,0.254871925908692,0.0365114986668599,0.276164728419888,0.0997086144047371,0.254037670185818,0.0694143988776288,0.267472702751287,0.0507861169646205,0.380473837337038,0.0933297116339805,0.0083219077717495,0.00130653990100044,0.0227463630607498,0.00727200495573252,0.0253476543787754,0.00547591596881884,0.0213231475522393,0.0037805238648728,0.00824080142954482,0.00252924018521328,0.0333280333664616,0.00479198130847457,0.0541195020437135,0.0192440020192967,0.0352831918981424,0.0101952013077425,0.0211672250370873,0.00400877936931899,0.0439874778079186,0.00981358362002602,0.0313084465346495,0.00459446928743,0.0468057925412851,0.016850238354678,0.0363275464387128,0.0100490852787417,0.0402252691154238,0.0073703410959035,0.0510910635725909,0.0114703428484808
"61",61,0.234448459171217,0.0340790783064062,0.25722043384237,0.0933763797050446,0.23869031257152,0.0623851627248339,0.245059203000458,0.0458543561294962,0.342190979634225,0.0852828217061135,0.00666747690140435,0.00107291229956372,0.00572084959736986,0.00185180352853314,0.00857196953384618,0.0018335562590531,0.00702339736865377,0.00129160453714684,0.00315018563866463,0.000960499878995117,0.0289108302737588,0.00413467313048159,0.0482355638057665,0.0168525028572539,0.0268244394450921,0.0076637845699464,0.0247683078692796,0.0047236363853082,0.0389464804169818,0.00879062747983503,0.0281331391118102,0.00407287783727985,0.0333963156390617,0.012438823647488,0.0289724801676741,0.00802293021674468,0.0342452984212,0.00634543633469369,0.0401746062482239,0.00939918010804516,0.260949453229586,0.0376479249493739,0.277503155546684,0.100259315739648,0.252859391785072,0.0690573204198728,0.267946814845989,0.0509236123548177,0.383537159813992,0.0945146792189659,0.00840200917216687,0.00131708610346056,0.0223101237128934,0.00713779279499041,0.0255654796377687,0.00553010864712697,0.0219369173754694,0.00389855818802156,0.00823762281094862,0.00252284622166953,0.0334854965815201,0.00482871581973805,0.0533271928902961,0.0189755807482392,0.0352758460082175,0.0102010842571606,0.0213076567610325,0.00403405904305313,0.0437696469045406,0.00978189169816185,0.0313742751749811,0.00459907062184702,0.0473025304617072,0.0170436091807194,0.0361026860595672,0.00999518150827907,0.0413599312077541,0.00758366295936499,0.0516891774798882,0.0116009930900089
"62",62,0.235491018625344,0.0342187943795269,0.257726340854849,0.0938282571002254,0.242481917706215,0.0632139014807126,0.246862886394352,0.0464839380228263,0.344420187782444,0.0856828199539248,0.00662703852642852,0.00106287370552214,0.00564579201567159,0.00182530908099742,0.00846261632797158,0.0018120300463733,0.00695209962263529,0.00127516478483176,0.00318072494274767,0.000973681661200413,0.0291716004889238,0.00417059659742399,0.0479302246445089,0.0167524805664817,0.0274317180743261,0.00783234019125197,0.0251486215894629,0.00480509948147494,0.0384866151176417,0.0086874389046362,0.0283567754755327,0.0041033192630574,0.0334837299910021,0.0124651114859854,0.0292287160773556,0.00809136276532892,0.0341519082734299,0.00633784284521613,0.0410307514488468,0.00959248258985067,0.265639047532185,0.0383612658737503,0.278948899682269,0.100858964573931,0.2543876902625,0.069593797719203,0.269316860830027,0.0510440613508111,0.38272875037454,0.0941667051604646,0.00845366053266553,0.00132188156309399,0.0221353490807316,0.00707432991331462,0.0256049686405003,0.00552862184873887,0.0226653668957186,0.00403208380973564,0.00826527369687875,0.00254478386602215,0.0338363507169994,0.00486357880924436,0.0535649711409579,0.0191033592430654,0.0355212579270582,0.0102771122671347,0.0216452156188434,0.00409301207624771,0.0433095844584771,0.00968054771612649,0.0319961744703543,0.00471585867414998,0.0474860431987252,0.017124732501402,0.0359770491165564,0.00998324686845238,0.0420141731017683,0.00770290360618456,0.0522781628487634,0.0117384868954143
"63",63,0.23623006336961,0.034239798243544,0.258084900224458,0.0939093805345662,0.247051759594268,0.0642235330962079,0.248855275104127,0.0468001047022959,0.347232843122101,0.0865913262823057,0.00662004300019945,0.00105780370639353,0.0055892854008264,0.00180418624035513,0.00824471187418218,0.0017622498794847,0.00691979792464078,0.0012686743814817,0.00322253775467867,0.000990534535940417,0.0293606767522949,0.0042144572047922,0.0476042981137015,0.0166748933752543,0.0280356590110247,0.00799982225748677,0.0253978961365066,0.00483988668971891,0.0379982441923469,0.0085601519165175,0.0284952457590352,0.00411683874552538,0.0340693027205206,0.0126624433602007,0.0294414494000166,0.00814256739812906,0.0340762518521823,0.00632045541539917,0.0416377313794441,0.0097230599936644,0.267971006177708,0.0384668991311184,0.280078227947011,0.101223952532724,0.259972239981087,0.0708283257192079,0.270813113858365,0.0515084311875933,0.380394330712168,0.0937606013970619,0.00845673337804787,0.00132581085866374,0.0221562171847183,0.0070840193307526,0.0257401066080825,0.00557835505886889,0.023361331699834,0.004146988206798,0.00836989624675704,0.00256856188543658,0.0345919954531537,0.00497505888944815,0.0536723156674838,0.0191654607662338,0.035803248331004,0.0103701954186417,0.0220706239348309,0.00417071073506926,0.0429289598419183,0.00961487225064886,0.0329880082534849,0.00486340143751371,0.0474394882771267,0.01710945295429,0.0359523451618319,0.00999981328990377,0.0418587504703421,0.00769439938408612,0.0526884102475939,0.0118519373370009
"64",64,0.236249267642474,0.034192006575539,0.258228587391639,0.0939831810052951,0.251172514679447,0.0653450896273083,0.250089625533701,0.0469803726185916,0.351609913438276,0.087369559237127,0.0066572347332936,0.00106161677207912,0.00554647223892693,0.0017905277593625,0.00816545285103044,0.00174610418271997,0.00694105457779374,0.00127641447321302,0.00331386822331026,0.00102613509485725,0.0293901344245342,0.00421202163088492,0.0471162786116755,0.0165095048068444,0.0283958596833943,0.00810313156565798,0.0255952748231887,0.00487990688344301,0.037688258334361,0.00850015363009615,0.0287924569171847,0.00416904739899678,0.0348312547264853,0.0129276273868713,0.0296138424979625,0.00818170063688639,0.0339162448375499,0.00629768383529689,0.0417146013535512,0.00976115272296621,0.269039457854036,0.038361586926025,0.282055161299953,0.102256544187511,0.267524878908873,0.0729845192230081,0.272287014715641,0.0517481314081287,0.37818147391827,0.09340578384604,0.00848245167593811,0.00133229195928416,0.0222367583585854,0.00711792791398787,0.0259155498230904,0.00558548405239849,0.0240756338832377,0.00425874583589553,0.00864726746576048,0.0026683089993329,0.0354298418941481,0.00512051224395701,0.052999031539375,0.0189312435855795,0.0359307317234036,0.0104050182054127,0.0224820087982253,0.00425365313087936,0.0429414726830773,0.00959865866031134,0.0336332384606556,0.00498625393562398,0.0473798667279321,0.0171346011677405,0.0358871350829077,0.0100049882147608,0.0414992376580691,0.00758678826763484,0.0523711576627166,0.0117810254329503
"65",65,0.234551187278956,0.033884105985824,0.258595623642531,0.0941674110032066,0.253491678160185,0.0659682928123842,0.251548268654871,0.0472196562701164,0.357679196358989,0.0887018380179395,0.00669066156378765,0.00107161305730526,0.00551657552058927,0.00177888175505988,0.00816353411402573,0.0017499181384776,0.00705059197689232,0.00129725495752981,0.00354272298295174,0.00111294240842899,0.0293061094224607,0.00419671584283214,0.0468262141665367,0.0164418267871179,0.0284980219253475,0.00813765902422208,0.0259092827561566,0.00494461382855356,0.0376125581405416,0.00850164038293472,0.0291536492641521,0.00421379063460552,0.0355535150817742,0.0131669637728231,0.0298139579072886,0.00824215696784495,0.0338970323499044,0.00628425965166874,0.0419877129342878,0.00982335624139411,0.267458225382955,0.0383075133416806,0.283370106102842,0.102573394995888,0.273605650581025,0.0748128845348279,0.273909774916979,0.0519166084612973,0.376032809247786,0.0923367665762398,0.00854753503778255,0.00134141392406464,0.0223377752674359,0.00713711014869719,0.0261561373065027,0.00564884162824684,0.0248710060965573,0.00439469405049587,0.00913015420634457,0.00281349871439154,0.0359601915099357,0.00518314744308945,0.0518498470001503,0.0185403543988157,0.0358641640596814,0.0103830768733714,0.0226268500024127,0.00427359509735956,0.0429671168355181,0.00962415617781618,0.0337605158175933,0.00497869949492962,0.0474744684097722,0.0171507888207427,0.03574097036682,0.00994465952971159,0.0412463496485967,0.0075464358740095,0.0515228511559114,0.0116187483608802
"66",66,0.231013462067797,0.0334007586707638,0.258936435583328,0.0942674970642933,0.254137743798195,0.0661536333347421,0.25369323657423,0.0476947972240384,0.363962508323269,0.0903605168073445,0.0066804435495879,0.00106573218236312,0.00554491575516271,0.00179000687090614,0.00819557479528654,0.00175876360377518,0.00729726931516723,0.00133871706813639,0.00386386565397478,0.00123226759007345,0.0291467668876437,0.00417796406025465,0.0466206390087172,0.0164008218239297,0.0285530423685125,0.00816880363423276,0.0261260012835165,0.00497555675046041,0.0375695572516901,0.00849881355031725,0.029411060123395,0.00425523555447013,0.0363516576946982,0.0134389893129459,0.0299470921653391,0.00825994491939463,0.0340237189399866,0.00631774678707865,0.0425375076639532,0.00991739735605169,0.263070648160873,0.0377565938848914,0.283263229228783,0.102512094497511,0.277049515853415,0.0755216275677416,0.27555745684901,0.0522365165394492,0.375854360933803,0.0924954618611904,0.00861346722162799,0.00135372511741643,0.0226202237516965,0.00722400847310248,0.0264515827957913,0.00573456567519998,0.0256514197631389,0.00452612893432124,0.00980008060315384,0.00304551782812902,0.0361743855803334,0.00521736122318622,0.0507768128977793,0.0181813589075637,0.0358614298594091,0.0103855619129473,0.0224728134542805,0.00424608627875664,0.0426413818945946,0.00956674304654204,0.0337697076493481,0.00499642847686675,0.0475825293534693,0.0171786798367457,0.035580525485922,0.00988746878030812,0.041268916236698,0.00757259675553502,0.0510018200873162,0.0114929945779633
