"","year","rcp26_Atl_gfdl_mean","rcp26_Atl_gfdl_sd","rcp26_Atl_hadgem_mean","rcp26_Atl_hadgem_sd","rcp26_Atl_ipsl_mean","rcp26_Atl_ipsl_sd","rcp26_Atl_miroc_mean","rcp26_Atl_miroc_sd","rcp26_Atl_noresm_mean","rcp26_Atl_noresm_sd","rcp26_Arc_gfdl_mean","rcp26_Arc_gfdl_sd","rcp26_Arc_hadgem_mean","rcp26_Arc_hadgem_sd","rcp26_Arc_ipsl_mean","rcp26_Arc_ipsl_sd","rcp26_Arc_miroc_mean","rcp26_Arc_miroc_sd","rcp26_Arc_noresm_mean","rcp26_Arc_noresm_sd","rcp26_Ind_gfdl_mean","rcp26_Ind_gfdl_sd","rcp26_Ind_hadgem_mean","rcp26_Ind_hadgem_sd","rcp26_Ind_ipsl_mean","rcp26_Ind_ipsl_sd","rcp26_Ind_miroc_mean","rcp26_Ind_miroc_sd","rcp26_Ind_noresm_mean","rcp26_Ind_noresm_sd","rcp26_Pac_gfdl_mean","rcp26_Pac_gfdl_sd","rcp26_Pac_hadgem_mean","rcp26_Pac_hadgem_sd","rcp26_Pac_ipsl_mean","rcp26_Pac_ipsl_sd","rcp26_Pac_miroc_mean","rcp26_Pac_miroc_sd","rcp26_Pac_noresm_mean","rcp26_Pac_noresm_sd","rcp85_Atl_gfdl_mean","rcp85_Atl_gfdl_sd","rcp85_Atl_hadgem_mean","rcp85_Atl_hadgem_sd","rcp85_Atl_ipsl_mean","rcp85_Atl_ipsl_sd","rcp85_Atl_miroc_mean","rcp85_Atl_miroc_sd","rcp85_Atl_noresm_mean","rcp85_Atl_noresm_sd","rcp85_Arc_gfdl_mean","rcp85_Arc_gfdl_sd","rcp85_Arc_hadgem_mean","rcp85_Arc_hadgem_sd","rcp85_Arc_ipsl_mean","rcp85_Arc_ipsl_sd","rcp85_Arc_miroc_mean","rcp85_Arc_miroc_sd","rcp85_Arc_noresm_mean","rcp85_Arc_noresm_sd","rcp85_Ind_gfdl_mean","rcp85_Ind_gfdl_sd","rcp85_Ind_hadgem_mean","rcp85_Ind_hadgem_sd","rcp85_Ind_ipsl_mean","rcp85_Ind_ipsl_sd","rcp85_Ind_miroc_mean","rcp85_Ind_miroc_sd","rcp85_Ind_noresm_mean","rcp85_Ind_noresm_sd","rcp85_Pac_gfdl_mean","rcp85_Pac_gfdl_sd","rcp85_Pac_hadgem_mean","rcp85_Pac_hadgem_sd","rcp85_Pac_ipsl_mean","rcp85_Pac_ipsl_sd","rcp85_Pac_miroc_mean","rcp85_Pac_miroc_sd","rcp85_Pac_noresm_mean","rcp85_Pac_noresm_sd"
"11",1981,15525.5679004402,1552.55679004402,15957.7684357049,1595.77684357049,13432.8383441545,1343.28383441545,16094.8332178963,1609.48332178963,13947.6372377036,1394.76372377036,3044.0345983467,304.40345983467,3377.14457413959,337.714457413959,3321.60345985288,332.160345985288,3209.58690591505,320.958690591505,3478.52495172197,347.852495172197,3495.17655398775,349.517655398775,3616.47743665185,361.647743665185,2918.26593394689,291.826593394689,2968.90961769983,296.890961769983,2929.58342375502,292.958342375502,4102.2054434461,410.22054434461,3616.52746799035,361.652746799035,3431.12480570352,343.112480570352,3636.65545979098,363.665545979098,3354.79562957703,335.479562957703,15525.5671910892,1552.55671910892,15957.7680341961,1595.77680341961,13432.8385804487,1343.28385804487,16094.8330385215,1609.48330385214,13947.6265801848,1394.76265801848,3044.03455861134,304.403455861134,3377.14464928167,337.714464928167,3321.60348585842,332.160348585842,3209.58691260241,320.958691260241,3478.52487949157,347.852487949157,3495.17699087539,349.51769908754,3616.47734724254,361.647734724254,2918.26537609579,291.826537609579,2968.9090056507,296.89090056507,2929.58262183938,292.958262183938,4102.20522240898,410.220522240898,3616.52705641531,361.652705641531,3431.1246135793,343.11246135793,3636.65505945658,363.665505945658,3354.79590237639,335.479590237639
"12",1982,15213.2697008527,1521.32697008527,15733.5482319021,1573.35482319021,12805.0778067591,1280.50778067591,16513.0089110537,1651.30089110537,15232.2735572651,1523.22735572651,3149.80011706176,314.980011706176,3256.0046511647,325.60046511647,3164.79392547057,316.479392547057,3077.66451466829,307.766451466829,3408.28191132307,340.828191132307,2681.69641242003,268.169641242003,3824.49100875876,382.449100875876,2183.40789536639,218.340789536639,3307.08633090365,330.708633090365,3124.13981774546,312.413981774546,3434.76166977699,343.476166977699,3645.28816364452,364.528816364452,3418.3319526878,341.83319526878,3940.00847918478,394.000847918478,3804.7561855219,380.47561855219,15213.2694308703,1521.32694308703,15733.5479694475,1573.35479694475,12805.0775465819,1280.50775465819,16513.0087064205,1651.30087064205,15232.2584195802,1523.22584195802,3149.80011473933,314.980011473933,3256.00460618486,325.600460618486,3164.79394135348,316.479394135348,3077.66448643277,307.766448643277,3408.28183882483,340.828183882483,2681.69677498812,268.169677498812,3824.49093054603,382.449093054603,2183.40724086306,218.340724086306,3307.08581672101,330.708581672101,3124.1389240903,312.41389240903,3434.76139611708,343.476139611708,3645.2878607002,364.52878607002,3418.33171313948,341.833171313948,3940.00846739982,394.000846739982,3804.75614161428,380.475614161428
"13",1983,14577.0133735577,1457.70133735577,14404.7056819627,1440.47056819627,13149.381122133,1314.9381122133,15709.0811325692,1570.90811325692,15449.9721839829,1544.99721839829,2899.77584456284,289.977584456284,3130.93398113827,313.093398113827,2810.99831646781,281.099831646781,3209.74658641953,320.974658641953,3431.57400562389,343.157400562389,3002.82754568537,300.282754568537,2602.6078828205,260.260788282049,1940.21870684221,194.021870684221,2736.14351487591,273.614351487591,2630.12051871826,263.012051871826,2978.43507327794,297.843507327794,3395.64850001494,339.564850001494,3440.95891264282,344.095891264282,3380.79987012488,338.079987012488,3767.03062055828,376.703062055828,14577.0129221909,1457.70129221909,14404.7054493262,1440.47054493262,13149.3812754076,1314.93812754076,15709.0809743036,1570.90809743036,15449.9659311357,1544.99659311357,2899.77584670124,289.977584670124,3130.93397802787,313.093397802787,2810.99831611357,281.099831611357,3209.74656717825,320.974656717825,3431.57396647605,343.157396647605,3002.82797240547,300.282797240547,2602.60774614952,260.260774614952,1940.21799432741,194.021799432741,2736.14305393839,273.614305393839,2630.11993242333,263.011993242333,2978.43555959762,297.843555959762,3395.64871712086,339.564871712086,3440.95874077249,344.095874077249,3380.79987335624,338.079987335624,3767.03081527796,376.703081527796
"14",1984,16107.0465819715,1610.70465819715,14514.8054253868,1451.48054253868,13821.2967352152,1382.12967352152,16633.8900967571,1663.38900967571,16473.7648871987,1647.37648871987,2734.46402138254,273.446402138254,3345.28838611978,334.528838611978,3438.04862517993,343.804862517993,3116.82353025289,311.682353025289,3024.02552456059,302.402552456059,3598.56082279656,359.856082279656,3372.9067511203,337.29067511203,2463.30344358609,246.330344358609,2657.98905641879,265.798905641879,3314.68105930624,331.468105930624,3957.04005244586,395.704005244586,3705.99361826918,370.599361826918,3821.82065991375,382.182065991375,3809.13084699573,380.913084699573,3432.32522273548,343.232522273548,16107.046850299,1610.7046850299,14514.8056396557,1451.48056396557,13821.2966274681,1382.12966274681,16633.8898462116,1663.38898462116,16473.7597334464,1647.37597334464,2734.46402710222,273.446402710222,3345.28831424362,334.528831424362,3438.04865689736,343.804865689737,3116.82351965161,311.682351965161,3024.02554312795,302.402554312795,3598.5615912995,359.85615912995,3372.90667904352,337.290667904352,2463.30272629787,246.330272629787,2657.98877727456,265.798877727456,3314.68052694374,331.468052694374,3957.04010335645,395.704010335645,3705.99395317286,370.599395317286,3821.82058826534,382.182058826534,3809.13043302136,380.913043302136,3432.32553424204,343.232553424204
"15",1985,16617.9355462885,1661.79355462885,14370.9435880616,1437.09435880616,14436.3723456505,1443.63723456506,14402.517564778,1440.2517564778,15896.4165309374,1589.64165309374,3335.82834849972,333.582834849972,3401.6314945805,340.16314945805,2985.02006901126,298.502006901126,3257.33714954024,325.733714954024,3358.95452628172,335.895452628172,3987.25183597354,398.725183597354,2551.10996439675,255.110996439675,3599.78674162347,359.978674162347,2761.23488708348,276.123488708348,3167.58985979302,316.758985979302,3719.67351630588,371.967351630588,3414.99555894097,341.499555894097,3699.12065426736,369.912065426736,3559.61962507531,355.961962507531,3626.09428087648,362.609428087648,16617.9352133273,1661.79352133274,14370.9434996904,1437.09434996904,14436.3726391777,1443.63726391777,14402.5175388882,1440.25175388882,15896.4139452962,1589.64139452962,3335.82834524244,333.582834524244,3401.63145184706,340.163145184706,2985.0200739879,298.50200739879,3257.33713399688,325.733713399688,3358.95464195404,335.895464195404,3987.25233074314,398.725233074314,2551.1100213671,255.11100213671,3599.78616771838,359.978616771838,2761.23467440573,276.123467440573,3167.58913739873,316.758913739873,3719.67343736479,371.96734373648,3414.99550410289,341.499550410289,3699.12057624125,369.912057624125,3559.61920497259,355.961920497259,3626.09501712804,362.609501712804
"16",1986,14858.094071552,1485.8094071552,14373.4101664907,1437.34101664907,14611.8985585914,1461.18985585914,15227.864985966,1522.7864985966,13854.8386692529,1385.48386692529,3482.32012523329,348.232012523329,3480.39057441669,348.039057441669,3278.70408077269,327.870408077269,3248.23620678267,324.823620678267,2964.28809329508,296.428809329508,2813.39157398209,281.339157398209,3555.6381100143,355.56381100143,4916.88434802211,491.688434802211,2839.31713759454,283.931713759454,3194.5269419098,319.45269419098,3447.94496216589,344.794496216589,3660.55761107023,366.055761107023,3634.57250535517,363.457250535517,3742.44188988404,374.244188988403,3662.09004364688,366.209004364687,14858.0944046181,1485.80944046181,14373.4097864696,1437.34097864697,14611.8986549482,1461.18986549482,15227.8645838274,1522.78645838274,13854.8361351294,1385.48361351294,3482.32013171329,348.232013171329,3480.39053893221,348.039053893221,3278.70405563893,327.870405563893,3248.23616428251,324.823616428251,2964.28811943108,296.428811943107,2813.39206279182,281.339206279182,3555.63798460029,355.563798460029,4916.88375541833,491.688375541833,2839.31691675242,283.931691675242,3194.52624105114,319.452624105114,3447.94484523558,344.794484523558,3660.55771945558,366.055771945558,3634.57263737437,363.457263737437,3742.44178083341,374.244178083341,3662.09054055833,366.209054055833
"17",1987,12340.3090160517,1234.03090160517,13990.4661383216,1399.04661383216,13427.6912881777,1342.76912881777,15014.1753664045,1501.41753664045,13947.3641138962,1394.73641138962,3293.0314737584,329.30314737584,3153.73160386716,315.373160386716,3488.15828247374,348.815828247373,3275.22780497079,327.522780497079,3479.63656927242,347.963656927242,3217.10562454023,321.710562454023,2490.8008746757,249.08008746757,2587.56464758572,258.756464758572,2867.39716463337,286.739716463337,2916.63852860566,291.663852860566,3250.37632503954,325.037632503954,3541.41104062193,354.141104062193,3644.55333025883,364.455333025883,4041.66851975445,404.166851975445,3506.27165609188,350.627165609188,12340.3094861645,1234.03094861645,13990.4652456094,1399.04652456094,13427.6916099199,1342.76916099198,15014.1755737714,1501.41755737714,13947.3617991103,1394.73617991103,3293.03151982428,329.303151982429,3153.73160846364,315.373160846364,3488.15826392365,348.815826392365,3275.22769135479,327.522769135479,3479.63659830282,347.963659830282,3217.10605296327,321.710605296327,2490.80094912546,249.080094912546,2587.56400692972,258.756400692972,2867.39703687974,286.739703687974,2916.63786283119,291.663786283119,3250.37604522623,325.037604522623,3541.41091463172,354.141091463172,3644.55325852955,364.455325852954,4041.6684430036,404.16684430036,3506.2721135194,350.62721135194
"18",1988,20151.3259434135,2015.13259434136,16870.5641081627,1687.05641081627,15423.5756872482,1542.35756872482,15682.1040730853,1568.21040730853,17884.2725652382,1788.42725652382,3027.14610875081,302.714610875081,3117.07318035954,311.707318035954,3377.9883504172,337.79883504172,3433.51518355823,343.351518355823,3380.78993396216,338.078993396216,3067.69075965418,306.769075965417,2821.99065955309,282.199065955308,2956.1307825506,295.61307825506,3347.2572863956,334.72572863956,2609.60782339579,260.960782339579,4150.01307180629,415.001307180629,3580.65771632582,358.065771632582,3271.17385038245,327.117385038245,3660.77975621486,366.077975621486,3705.72387714351,370.572387714351,20151.32622909,2015.132622909,16870.563794291,1687.0563794291,15423.5755968049,1542.35755968049,15682.1042307107,1568.21042307107,17884.2711108028,1788.42711108028,3027.14611405836,302.714611405836,3117.07321272498,311.707321272498,3377.98832905048,337.798832905048,3433.51508895023,343.351508895023,3380.78998848056,338.078998848056,3067.69114905034,306.769114905033,2821.99061698717,282.199061698717,2956.129860749,295.6129860749,3347.25706367394,334.725706367394,2609.60695357243,260.960695357243,4150.01286442814,415.001286442814,3580.65770496681,358.065770496681,3271.17369797804,327.117369797804,3660.7800869748,366.07800869748,3705.72445047663,370.572445047663
"19",1989,24664.3727736721,2466.43727736721,15224.9866106269,1522.49866106269,13945.8437965699,1394.58437965699,15208.1800005165,1520.81800005165,15363.8409978069,1536.3840997807,3263.37020688401,326.337020688401,3391.1284652826,339.11284652826,3311.0074473565,331.10074473565,3313.82915618555,331.382915618556,3529.50691344422,352.950691344422,3865.50264455951,386.550264455951,2356.28955268834,235.628955268834,2477.421394788,247.7421394788,2931.91770653263,293.191770653263,2202.43056682179,220.243056682179,3576.38563610658,357.638563610659,3735.50837573863,373.550837573863,2975.75106294212,297.575106294211,4102.37520849521,410.237520849521,3527.62356697375,352.762356697375,24664.3734060756,2466.43734060756,15224.9864771255,1522.49864771255,13945.8441613426,1394.58441613426,15208.1797334928,1520.81797334928,15363.8295697963,1536.38295697963,3263.37026612849,326.337026612849,3391.12849631748,339.112849631748,3311.00745518434,331.100745518434,3313.82917254972,331.382917254972,3529.50690012998,352.950690012999,3865.50285593711,386.550285593711,2356.28938229587,235.628938229587,2477.4207228984,247.74207228984,2931.91762322941,293.191762322941,2202.43015544788,220.243015544789,3576.38568945513,357.638568945513,3735.50851453159,373.550851453159,2975.75098597527,297.575098597527,4102.37511588737,410.237511588737,3527.62417736383,352.762417736383
"20",1990,16010.3898992812,1601.03898992812,15060.2314892548,1506.02314892548,14008.5568679171,1400.85568679171,16718.791894743,1671.8791894743,14566.9954432852,1456.69954432852,3415.98780028993,341.598780028993,3561.97183134195,356.197183134195,3465.66920901178,346.566920901178,3240.01977620711,324.001977620711,3235.71831607563,323.571831607563,3518.9732874689,351.89732874689,4482.72531408615,448.272531408614,3144.09474549171,314.409474549171,3131.04355283299,313.104355283299,2663.27250280715,266.327250280715,3824.13994774697,382.413994774697,4107.2872611901,410.728726119009,3651.36429436271,365.136429436271,3738.35295539444,373.835295539444,3579.52455627808,357.952455627808,16010.390016416,1601.0390016416,15060.2310595148,1506.02310595149,14008.5568407145,1400.85568407145,16718.7920039386,1671.87920039386,14566.9922222973,1456.69922222973,3415.9878053426,341.59878053426,3561.97180495712,356.197180495712,3465.66922700976,346.566922700976,3240.01977888551,324.001977888551,3235.71828823755,323.571828823755,3518.97346019978,351.897346019978,4482.72520081065,448.272520081065,3144.09424182291,314.409424182291,3131.04344596483,313.104344596483,2663.27213041935,266.327213041934,3824.13960275997,382.413960275997,4107.28728380098,410.728728380097,3651.36420597983,365.136420597983,3738.35296518356,373.835296518356,3579.52497153895,357.952497153895
"21",1991,11541.4370838477,1154.14370838477,14037.6904763857,1403.76904763857,14029.1126874777,1402.91126874777,17851.0070619453,1785.10070619452,16052.4185517377,1605.24185517377,3439.99977755743,343.999977755743,3719.25645970498,371.925645970499,3218.82381264217,321.882381264217,3588.33601245269,358.833601245269,3174.86886843413,317.486886843413,2767.81507906402,276.781507906402,3413.22748052493,341.322748052493,2854.06070056653,285.406070056653,3080.40442556187,308.040442556187,3192.87669322825,319.287669322825,2557.85755623568,255.785755623568,3718.87711675218,371.887711675218,3425.46607813524,342.546607813524,3697.3256458166,369.73256458166,3939.12677262872,393.912677262872,11541.4370972768,1154.14370972768,14037.6906199256,1403.76906199256,14029.1126749311,1402.91126749312,17851.0071380901,1785.10071380901,16052.4168250806,1605.24168250806,3439.99975051595,343.999975051595,3719.25650984291,371.925650984291,3218.82378982393,321.882378982393,3588.33603854549,358.833603854549,3174.86880441172,317.486880441173,2767.81540039496,276.781540039496,3413.22755135133,341.322755135133,2854.06031526486,285.406031526486,3080.40441636226,308.040441636226,3192.87629322995,319.287629322995,2557.85770979181,255.785770979181,3718.87711328754,371.887711328754,3425.46596569428,342.546596569428,3697.32533389532,369.732533389532,3939.12725234139,393.912725234139
"22",1992,15009.3477094624,1500.93477094624,15872.0019080519,1587.20019080519,12819.032659941,1281.9032659941,15895.0132568247,1589.50132568247,13698.3178203888,1369.83178203887,3247.23030576039,324.723030576039,3287.60909513672,328.760909513672,3232.96470654777,323.296470654777,3488.89616181072,348.889616181072,3199.22831776349,319.922831776349,3176.687783269,317.6687783269,2826.61548008975,282.661548008975,3143.47523414266,314.347523414266,3055.60932079352,305.560932079352,2453.37079236247,245.337079236247,4035.87313517222,403.587313517222,3574.37526284267,357.437526284267,3586.30032569812,358.630032569812,3540.41488838588,354.041488838588,3579.90242908816,357.990242908816,15009.3476358279,1500.93476358279,15872.0022437234,1587.20022437234,12819.0329268118,1281.90329268118,15895.0130425578,1589.50130425578,13698.317161686,1369.8317161686,3247.23031762311,324.723031762311,3287.60909795336,328.760909795336,3232.96469309529,323.296469309529,3488.89616753904,348.889616753904,3199.22824138589,319.922824138589,3176.6881537522,317.66881537522,2826.61529930552,282.661529930552,3143.47486450964,314.347486450964,3055.60916223242,305.560916223242,2453.37061937066,245.337061937066,4035.87307833312,403.587307833312,3574.37513844395,357.437513844395,3586.30019898388,358.630019898388,3540.41471640668,354.041471640668,3579.90259856435,357.990259856435
"23",1993,18916.0577607325,1891.60577607325,15932.948896796,1593.2948896796,13414.771441001,1341.4771441001,15510.2094585437,1551.02094585437,14621.4828719028,1462.14828719028,3406.40825092309,340.640825092309,3215.63285067211,321.563285067211,3552.14922914877,355.214922914877,3211.12968511188,321.112968511187,3377.48280160003,337.748280160003,3409.35108021207,340.935108021207,4582.01968713564,458.201968713564,2788.10243530818,278.810243530818,2756.9567506495,275.69567506495,3594.28537685182,359.428537685182,4120.18811438858,412.018811438859,3794.94941395049,379.494941395049,3304.39423133952,330.439423133952,3601.47044710417,360.147044710417,3461.30500337791,346.130500337791,18916.0582623277,1891.60582623277,15932.9489813162,1593.29489813162,13414.771906783,1341.4771906783,15510.2095031935,1551.02095031935,14621.4823840097,1462.14823840097,3406.40825840447,340.640825840447,3215.63284565227,321.563284565227,3552.14922018909,355.214922018909,3211.1296744242,321.112967442419,3377.48275395043,337.748275395043,3409.35145129143,340.935145129143,4582.0198312085,458.20198312085,2788.10212300502,278.810212300502,2756.9566149272,275.69566149272,3594.28519424542,359.428519424542,4120.18775613098,412.018775613098,3794.94925645712,379.494925645712,3304.3941915264,330.43941915264,3601.47048829105,360.147048829105,3461.30526348511,346.130526348511
"24",1994,16846.6706994326,1684.66706994326,15203.8273811463,1520.38273811463,15329.295934499,1532.9295934499,15250.5769957845,1525.05769957845,15831.5412823698,1583.15412823699,3588.05665220432,358.805665220432,3122.82878090725,312.282878090725,3320.51135961695,332.051135961695,3184.2719254247,318.42719254247,3092.01266679443,309.201266679443,3274.91727650996,327.491727650996,3495.46938124795,349.546938124795,3468.39151843595,346.839151843595,3117.21866629292,311.721866629292,3218.26425799001,321.826425799001,3892.24449524916,389.224449524916,3325.86228556615,332.586228556615,3984.12856445365,398.412856445365,3850.96625135719,385.096625135719,3904.30825115752,390.430825115752,16846.6706448314,1684.66706448314,15203.8269478788,1520.38269478788,15329.2957628014,1532.92957628014,15250.5765933811,1525.05765933811,15831.5408477407,1583.15408477407,3588.0566366575,358.80566366575,3122.82874667039,312.282874667039,3320.51134747775,332.051134747775,3184.27193630246,318.427193630246,3092.01267647123,309.201267647123,3274.91775533876,327.491775533876,3495.46947776452,349.546947776452,3468.39130933654,346.839130933654,3117.21858465624,311.721858465624,3218.26401161306,321.826401161306,3892.24431068493,389.224431068493,3325.86208452544,332.586208452544,3984.12853779925,398.412853779925,3850.96611175207,385.096611175207,3904.30845018078,390.430845018078
"25",1995,15110.0405356501,1511.00405356501,14267.103354438,1426.7103354438,14840.0811779139,1484.00811779139,15824.7669893174,1582.47669893174,14574.0235564046,1457.40235564046,3814.84796209966,381.484796209966,3424.14418797398,342.414418797397,3005.47137647552,300.547137647552,3305.59345660925,330.559345660925,3459.73932371437,345.973932371436,3025.53836993246,302.553836993246,2748.48004827881,274.848004827881,2345.85530489637,234.585530489637,3065.70918069223,306.570918069223,2888.24994085974,288.824994085974,3559.47197747581,355.947197747581,4084.63833759699,408.463833759699,3765.3517350219,376.53517350219,3401.29644937727,340.129644937727,3549.45373053996,354.945373053996,15110.0409814839,1511.00409814839,14267.103070131,1426.7103070131,14840.0815338041,1484.00815338041,15824.7663084933,1582.47663084933,14574.0225282708,1457.40225282709,3814.84789599329,381.484789599329,3424.14420162517,342.414420162517,3005.47137180733,300.547137180732,3305.59347622205,330.559347622205,3459.73934151277,345.973934151277,3025.53871120382,302.553871120382,2748.48004079449,274.84800407945,2345.85509281979,234.585509281979,3065.70898811968,306.570898811967,2888.24977956839,288.824977956839,3559.47149592887,355.947149592887,4084.63851490707,408.463851490707,3765.35166626478,376.535166626478,3401.2964917582,340.12964917582,3549.4536115758,354.945361157581
"26",1996,13775.0827647824,1377.50827647824,13679.8717184027,1367.98717184027,14784.9982400136,1478.49982400136,15254.8846635536,1525.48846635535,14910.1812846973,1491.01812846973,3368.88611475509,336.888611475509,3366.53887462269,336.653887462269,3417.6996573791,341.76996573791,3300.1063045357,330.01063045357,3394.20649074114,339.420649074114,2552.68811063092,255.268811063092,2973.77674865978,297.377674865978,4444.02270557639,444.402270557639,2710.36720785447,271.036720785447,2882.11587410061,288.211587410061,3595.86353035787,359.586353035787,3782.92295967096,378.292295967096,3379.4380965037,337.94380965037,3490.7562677026,349.07562677026,3666.9637258918,366.69637258918,13775.0828159349,1377.50828159349,13679.8717720506,1367.98717720506,14784.9983470044,1478.49983470044,15254.884338679,1525.4884338679,14910.1807146137,1491.01807146137,3368.88608669928,336.888608669928,3366.53889647325,336.653889647325,3417.69966220972,341.769966220972,3300.1063589677,330.01063589677,3394.20649356642,339.420649356642,2552.68839700372,255.268839700372,2973.77673995706,297.377673995706,4444.02255385367,444.402255385367,2710.3670802192,271.03670802192,2882.11562514385,288.211562514385,3595.86334033835,359.586334033835,3782.92300580856,378.292300580856,3379.4379958045,337.94379958045,3490.75638991627,349.075638991627,3666.96390604444,366.696390604444
"27",1997,14019.0586856336,1401.90586856336,13963.2366905873,1396.32366905873,15509.3035813859,1550.93035813859,16108.5044891398,1610.85044891398,15235.9547268755,1523.59547268755,3498.4004404883,349.84004404883,3669.1167576801,366.91167576801,3352.28637412846,335.228637412846,3295.69302324588,329.569302324589,3221.9374299772,322.19374299772,2712.86178379106,271.286178379106,3989.87545996887,398.987545996887,2732.66411031985,273.266411031985,3161.8337942524,316.18337942524,3268.51221147029,326.851221147029,3852.53182598323,385.253182598322,3750.73411169223,375.073411169223,3346.72143525372,334.672143525372,4203.29653639201,420.329653639201,3527.06779586332,352.706779586332,14019.0580108656,1401.90580108656,13963.2361308113,1396.32361308112,15509.3035756248,1550.93035756248,16108.5048656736,1610.85048656736,15235.9540944431,1523.59540944431,3498.40043179992,349.840043179992,3669.11676854058,366.911676854058,3352.28638075534,335.228638075534,3295.6930588254,329.569305882541,3221.9373967132,322.19373967132,2712.86207405013,271.286207405013,3989.8753658804,398.98753658804,2732.66388050449,273.266388050449,3161.83375633421,316.183375633421,3268.51194653376,326.851194653376,3852.5318662839,385.25318662839,3750.73413107175,375.073413107175,3346.72135118652,334.672135118652,4203.29651840526,420.329651840526,3527.06799863548,352.706799863548
"28",1998,18474.5301995486,1847.45301995487,14270.0900780478,1427.00900780478,14546.6746981032,1454.66746981032,15316.3949781334,1531.63949781334,16719.3573902063,1671.93573902063,3439.30389541502,343.930389541502,3532.05562065987,353.205562065987,3002.45565350653,300.245565350652,3092.78785484857,309.278785484857,3836.3259208701,383.63259208701,3648.82935068093,364.882935068093,3309.81379456663,330.981379456663,3387.27441162758,338.727441162758,2676.09247482173,267.609247482173,3153.35820073374,315.335820073374,3714.35632005808,371.435632005808,4082.56639243065,408.256639243065,3648.04109334084,364.804109334084,3204.86819474932,320.486819474932,3861.88702427745,386.188702427745,18474.5302277384,1847.45302277384,14270.0898093745,1427.00898093745,14546.6752492954,1454.66752492954,15316.3947299935,1531.63947299935,16719.3571935974,1671.93571935974,3439.3038692125,343.93038692125,3532.05561590787,353.205561590787,3002.45565678109,300.245565678108,3092.78785348345,309.278785348345,3836.3258936541,383.63258936541,3648.82954479927,364.882954479927,3309.81380349996,330.981380349996,3387.27422118997,338.727422118997,2676.09230961975,267.609230961975,3153.35805137095,315.335805137095,3714.35631450083,371.435631450083,4082.56657952121,408.256657952121,3648.04115832228,364.804115832228,3204.86792377472,320.486792377472,3861.88726631841,386.188726631841
"29",1999,16156.5546947504,1615.65546947504,14832.4787299416,1483.24787299416,14370.4223388966,1437.04223388966,15840.6024918695,1584.06024918695,15779.871915577,1577.98719155771,3501.3508852009,350.13508852009,3183.90205130634,318.390205130634,2976.82350440109,297.682350440109,2967.33796977609,296.733796977609,3415.68459020267,341.568459020267,3253.87227711068,325.387227711068,2730.2331160032,273.02331160032,2271.81208610518,227.181208610518,2924.03291498054,292.403291498054,2889.81397449554,288.981397449554,4559.52342828227,455.952342828227,3479.77192636219,347.977192636219,3705.83242484899,370.583242484899,3945.69960917762,394.569960917762,3239.34393513441,323.934393513441,16156.5545850103,1615.65545850103,14832.4787494224,1483.24787494223,14370.4214039233,1437.04214039233,15840.6022711862,1584.06022711862,15779.8714297686,1577.98714297686,3501.35085786653,350.135085786653,3183.90202616394,318.390202616394,2976.82349811981,297.682349811981,2967.33797324073,296.733797324073,3415.68460628171,341.56846062817,3253.8724223318,325.38724223318,2730.23311599369,273.023311599369,2271.8119163093,227.18119163093,2924.03271009245,292.403271009245,2889.81382212611,288.981382212611,4559.52341093488,455.952341093488,3479.77178175278,347.977178175278,3705.83232405475,370.583232405475,3945.69936896834,394.569936896834,3239.34427492833,323.934427492833
"30",2000,15274.0632778565,1527.40632778564,14382.5268733314,1438.25268733314,13554.6161136273,1355.46161136273,16800.6837427477,1680.06837427477,16336.1697210048,1633.61697210048,3591.79124207797,359.179124207797,3416.28257047717,341.628257047717,3435.37276693885,343.537276693885,2934.76319889454,293.476319889454,3191.21862145623,319.121862145623,2827.71395459516,282.771395459516,3943.88121743339,394.388121743339,2035.75211949783,203.575211949783,3114.82698456755,311.482698456755,2885.04225105317,288.504225105317,3467.16924622243,346.716924622243,3999.80372530558,399.980372530558,3912.31743438816,391.231743438816,3975.20705283054,397.520705283054,3724.76612900524,372.476612900524,15274.0633682758,1527.40633682758,14382.5263471504,1438.25263471505,13554.6158357157,1355.46158357157,16800.6833723816,1680.06833723816,16336.1679205083,1633.61679205083,3591.79126895183,359.179126895183,3416.28256569925,341.628256569925,3435.37275508476,343.537275508477,2934.76318799086,293.476318799086,3191.21863108984,319.121863108983,2827.71413041916,282.771413041916,3943.8812080062,394.38812080062,2035.75193999181,203.575193999181,3114.826897382,311.4826897382,2885.04209788895,288.504209788895,3467.16931370429,346.716931370429,3999.80360126023,399.980360126023,3912.3174321936,391.23174321936,3975.20697745518,397.520697745518,3724.76654924275,372.476654924275
